SIGLA;COD;POP-2005
PA;15;14060
PA;15;10617
PA;15;102232
PA;15;20747
PA;15;8124
PA;15;44147
PA;15;85181
PA;15;25364
PA;15;17372
PA;15;19948
PA;15;105416
PA;15;13421
PA;15;60849
PA;15;52474
PA;15;154811
PA;15;17319
PA;15;12069
PA;15;44224
PA;15;24533
PA;15;6172
PA;15;14653
PA;15;23031
PA;15;9835
PA;15;29705
PA;15;49031
PA;15;40970
PA;15;14280
PA;15;15181
PA;15;26569
PA;15;29981
PA;15;25685
PA;15;35591
PA;15;59346
PA;15;8316
PA;15;35067
PA;15;30147
PA;15;96246
PA;15;62856
PA;15;33059
PA;15;47176
PA;15;36170
PA;15;21499
PA;15;23002
PA;15;7920
PA;15;195807
PA;15;28822
PA;15;27619
PA;15;97254
PA;15;22440
PA;15;25153
PA;15;21824
PA;15;60809
PA;15;67811
PA;15;27409
PA;15;26564
PA;15;13970
PA;15;12646
PA;15;37067
PA;15;50133
PA;15;49111
PA;15;26051
PA;15;53135
PA;15;15421
PA;15;19965
PA;15;30830
PA;15;8806
PA;15;86984
PA;15;91621
PA;15;8662
PA;15;8884
PA;15;14127
PA;15;15275
PA;15;20069
PA;15;43425
PA;15;28923
PA;15;30160
PA;15;10817
PA;15;11993
PA;15;70739
PA;15;11836
PA;15;45329
PA;15;27913
PA;15;40202
PA;15;17141
PA;15;13018
PA;15;5556
PA;15;49428
PA;15;19755
PA;15;13290
PA;15;22669
PA;15;40800
PA;15;274012
PA;15;6028
PA;15;21531
PA;15;14759
PA;15;23587
PA;15;31495
PA;15;40717
PA;15;15890
PA;15;27303
PA;15;3934
PA;15;18251
PA;15;16452
PA;15;46649
PA;15;19379
PA;15;2911
PA;15;11113
PA;15;21510
PA;15;51421
PA;15;10132
PA;15;16968
PA;15;50951
PA;15;26427
PA;15;17305
PA;15;21509
PA;15;85499
PA;15;26656
PA;15;57645
PA;15;41904
PA;15;53223
PA;15;10349
PA;15;30462
AP;16;7413
AP;16;7703
AP;16;4285
AP;16;4321
AP;16;3884
AP;16;35872
AP;16;355408
AP;16;13913
AP;16;16226
AP;16;5606
AP;16;14675
AP;16;2829
AP;16;98600
AP;16;4169
AP;16;8642
AP;16;11041
TO;17;2361
TO;17;3573
TO;17;6443
TO;17;8989
TO;17;8314
TO;17;11905
TO;17;2897
TO;17;3674
TO;17;8243
TO;17;6000
TO;17;9011
TO;17;127521
TO;17;5463
TO;17;29338
TO;17;6699
TO;17;10964
TO;17;14625
TO;17;2869
TO;17;8104
TO;17;11116
TO;17;2636
TO;17;3746
TO;17;4588
TO;17;4699
TO;17;2222
TO;17;2058
TO;17;4215
TO;17;7983
TO;17;2368
TO;17;7053
TO;17;3145
TO;17;2145
TO;17;4281
TO;17;4214
TO;17;2306
TO;17;3649
TO;17;1197
TO;17;27984
TO;17;9740
TO;17;4307
TO;17;4544
TO;17;3960
TO;17;6931
TO;17;1543
TO;17;4889
TO;17;16989
TO;17;6082
TO;17;6843
TO;17;4683
TO;17;9280
TO;17;3814
TO;17;5226
TO;17;8672
TO;17;20075
TO;17;2788
TO;17;4644
TO;17;10817
TO;17;20999
TO;17;71643
TO;17;1181
TO;17;6606
TO;17;6657
TO;17;3561
TO;17;1814
TO;17;3271
TO;17;2617
TO;17;8655
TO;17;2866
TO;17;3335
TO;17;1220
TO;17;3550
TO;17;2417
TO;17;3958
TO;17;1906
TO;17;3422
TO;17;27661
TO;17;12362
TO;17;4348
TO;17;1936
TO;17;2636
TO;17;9627
TO;17;5776
TO;17;10460
TO;17;3260
TO;17;3431
TO;17;2528
TO;17;2546
TO;17;1026
TO;17;208165
TO;17;3656
TO;17;5731
TO;17;5660
TO;17;41376
TO;17;10071
TO;17;4635
TO;17;9019
TO;17;8690
TO;17;5407
TO;17;4520
TO;17;3588
TO;17;4325
TO;17;4296
TO;17;6120
TO;17;2575
TO;17;46814
TO;17;8261
TO;17;3878
TO;17;2565
TO;17;3781
TO;17;3737
TO;17;1479
TO;17;2747
TO;17;5522
TO;17;2502
TO;17;3645
TO;17;6747
TO;17;2427
TO;17;1926
TO;17;4625
TO;17;2377
TO;17;2788
TO;17;3018
TO;17;1545
TO;17;9441
TO;17;2828
TO;17;4403
TO;17;5934
TO;17;4003
TO;17;10960
TO;17;1272
TO;17;14278
TO;17;1421
TO;17;2732
TO;17;5906
TO;17;26352
TO;17;1291
TO;17;1455
TO;17;10908
TO;17;12626
MA;21;103609
MA;21;4743
MA;21;9807
MA;21;22359
MA;21;18393
MA;21;6609
MA;21;23518
MA;21;34855
MA;21;10073
MA;21;6445
MA;21;36423
MA;21;22860
MA;21;10299
MA;21;12775
MA;21;8734
MA;21;35165
MA;21;27287
MA;21;27331
MA;21;10633
MA;21;96112
MA;21;11261
MA;21;16627
MA;21;5031
MA;21;71763
MA;21;16507
MA;21;78326
MA;21;44869
MA;21;10508
MA;21;5385
MA;21;5544
MA;21;18649
MA;21;5924
MA;21;6147
MA;21;37759
MA;21;19116
MA;21;13127
MA;21;29683
MA;21;8307
MA;21;24922
MA;21;21636
MA;21;64000
MA;21;15366
MA;21;8340
MA;21;10675
MA;21;11768
MA;21;12995
MA;21;20033
MA;21;17798
MA;21;10727
MA;21;23569
MA;21;20341
MA;21;143682
MA;21;10823
MA;21;8553
MA;21;6915
MA;21;16173
MA;21;64116
MA;21;12287
MA;21;114496
MA;21;43808
MA;21;40070
MA;21;9659
MA;21;59877
MA;21;39072
MA;21;11805
MA;21;23353
MA;21;10587
MA;21;22304
MA;21;25125
MA;21;7510
MA;21;4925
MA;21;17442
MA;21;12469
MA;21;13986
MA;21;6758
MA;21;16951
MA;21;8369
MA;21;12753
MA;21;15678
MA;21;6372
MA;21;12919
MA;21;32428
MA;21;6198
MA;21;53352
MA;21;12817
MA;21;22015
MA;21;21996
MA;21;11238
MA;21;9192
MA;21;232256
MA;21;12659
MA;21;51168
MA;21;28202
MA;21;4356
MA;21;14535
MA;21;21757
MA;21;14197
MA;21;6339
MA;21;42064
MA;21;9646
MA;21;8004
MA;21;14062
MA;21;10047
MA;21;8061
MA;21;6467
MA;21;10934
MA;21;10374
MA;21;5704
MA;21;13977
MA;21;16650
MA;21;6997
MA;21;10179
MA;21;12546
MA;21;21644
MA;21;27132
MA;21;7948
MA;21;7524
MA;21;21641
MA;21;17280
MA;21;13727
MA;21;26470
MA;21;10918
MA;21;15671
MA;21;8785
MA;21;4476
MA;21;4298
MA;21;14326
MA;21;17037
MA;21;10083
MA;21;97689
MA;21;18328
MA;21;19156
MA;21;33181
MA;21;15227
MA;21;16425
MA;21;12098
MA;21;19123
MA;21;42957
MA;21;23266
MA;21;30933
MA;21;12881
MA;21;19813
MA;21;29099
MA;21;72668
MA;21;28120
MA;21;14246
MA;21;21060
MA;21;18078
MA;21;6020
MA;21;41981
MA;21;11479
MA;21;5139
MA;21;14588
MA;21;10510
MA;21;12312
MA;21;20698
MA;21;21309
MA;21;7066
MA;21;34966
MA;21;4959
MA;21;5489
MA;21;33633
MA;21;75681
MA;21;80794
MA;21;19391
MA;21;31576
MA;21;24654
MA;21;10985
MA;21;9705
MA;21;14145
MA;21;17310
MA;21;34189
MA;21;25546
MA;21;7493
MA;21;36421
MA;21;4455
MA;21;8207
MA;21;12815
MA;21;14845
MA;21;11614
MA;21;16462
MA;21;23929
MA;21;20992
MA;21;130448
MA;21;7656
MA;21;978824
MA;21;21259
MA;21;37721
MA;21;11157
MA;21;4287
MA;21;15323
MA;21;6536
MA;21;4538
MA;21;19678
MA;21;9915
MA;21;7808
MA;21;18424
MA;21;4756
MA;21;16038
MA;21;10458
MA;21;4741
MA;21;6516
MA;21;28557
MA;21;143634
MA;21;16799
MA;21;5502
MA;21;37140
MA;21;34940
MA;21;17668
MA;21;44732
MA;21;17138
MA;21;35841
MA;21;45661
MA;21;7331
MA;21;34019
MA;21;28551
MA;21;51078
PI;22;5693
PI;22;5239
PI;22;15924
PI;22;6112
PI;22;4853
PI;22;12250
PI;22;38519
PI;22;4234
PI;22;17107
PI;22;7201
PI;22;7673
PI;22;2585
PI;22;6143
PI;22;2591
PI;22;4727
PI;22;7385
PI;22;10497
PI;22;8787
PI;22;3650
PI;22;42596
PI;22;3235
PI;22;7244
PI;22;26169
PI;22;2881
PI;22;2482
PI;22;9500
PI;22;4780
PI;22;9720
PI;22;5904
PI;22;4407
PI;22;16966
PI;22;4237
PI;22;4821
PI;22;5154
PI;22;6898
PI;22;4505
PI;22;18411
PI;22;7979
PI;22;9043
PI;22;3011
PI;22;6148
PI;22;5504
PI;22;4669
PI;22;4074
PI;22;5402
PI;22;6328
PI;22;41659
PI;22;4147
PI;22;18613
PI;22;9958
PI;22;2645
PI;22;9283
PI;22;5427
PI;22;4125
PI;22;18597
PI;22;4955
PI;22;25024
PI;22;4180
PI;22;5732
PI;22;3192
PI;22;5533
PI;22;7450
PI;22;5412
PI;22;4527
PI;22;24625
PI;22;6825
PI;22;9875
PI;22;10448
PI;22;4462
PI;22;3924
PI;22;4122
PI;22;13741
PI;22;6041
PI;22;6515
PI;22;9777
PI;22;4291
PI;22;15252
PI;22;3951
PI;22;35631
PI;22;4587
PI;22;4073
PI;22;2474
PI;22;56531
PI;22;5218
PI;22;5366
PI;22;2475
PI;22;7039
PI;22;10435
PI;22;5124
PI;22;11031
PI;22;10849
PI;22;4519
PI;22;3747
PI;22;8539
PI;22;15210
PI;22;8994
PI;22;7671
PI;22;10170
PI;22;9932
PI;22;5700
PI;22;17054
PI;22;3927
PI;22;4535
PI;22;4786
PI;22;3158
PI;22;13265
PI;22;4523
PI;22;34993
PI;22;4448
PI;22;5356
PI;22;4137
PI;22;6160
PI;22;4991
PI;22;3927
PI;22;4526
PI;22;7744
PI;22;2293
PI;22;5595
PI;22;25462
PI;22;23064
PI;22;7392
PI;22;5018
PI;22;7044
PI;22;4464
PI;22;6400
PI;22;10492
PI;22;31209
PI;22;1443
PI;22;7903
PI;22;10782
PI;22;7070
PI;22;10721
PI;22;6904
PI;22;4400
PI;22;6449
PI;22;7789
PI;22;3982
PI;22;7926
PI;22;4461
PI;22;6787
PI;22;2779
PI;22;34989
PI;22;2076
PI;22;7514
PI;22;4103
PI;22;2620
PI;22;5671
PI;22;12725
PI;22;4424
PI;22;9801
PI;22;141939
PI;22;4158
PI;22;5782
PI;22;3190
PI;22;17648
PI;22;3951
PI;22;37370
PI;22;2317
PI;22;71020
PI;22;12322
PI;22;16742
PI;22;27189
PI;22;61965
PI;22;11236
PI;22;2541
PI;22;3372
PI;22;8872
PI;22;8344
PI;22;18113
PI;22;4491
PI;22;4016
PI;22;5709
PI;22;6351
PI;22;5661
PI;22;3491
PI;22;6291
PI;22;4982
PI;22;5420
PI;22;4923
PI;22;5205
PI;22;2032
PI;22;3540
PI;22;4428
PI;22;3138
PI;22;4689
PI;22;6156
PI;22;2402
PI;22;4673
PI;22;4123
PI;22;5168
PI;22;6291
PI;22;4467
PI;22;6826
PI;22;18770
PI;22;5429
PI;22;3784
PI;22;6819
PI;22;5989
PI;22;4425
PI;22;2536
PI;22;2059
PI;22;2888
PI;22;18927
PI;22;13130
PI;22;28993
PI;22;4870
PI;22;3893
PI;22;9305
PI;22;13701
PI;22;11348
PI;22;4447
PI;22;5580
PI;22;2259
PI;22;2638
PI;22;788773
PI;22;42018
PI;22;18101
PI;22;21079
PI;22;5836
PI;22;4506
PI;22;2982
PI;22;2954
PI;22;4159
CE;23;8696
CE;23;14641
CE;23;51138
CE;23;45808
CE;23;15224
CE;23;10138
CE;23;6239
CE;23;16512
CE;23;36826
CE;23;7401
CE;23;14435
CE;23;69343
CE;23;67533
CE;23;25039
CE;23;10439
CE;23;20982
CE;23;13475
CE;23;7633
CE;23;21679
CE;23;25656
CE;23;5919
CE;23;17306
CE;23;52420
CE;23;18443
CE;23;20403
CE;23;14542
CE;23;31431
CE;23;45815
CE;23;29857
CE;23;51802
CE;23;41468
CE;23;58213
CE;23;26997
CE;23;74471
CE;23;16337
CE;23;17591
CE;23;19162
CE;23;28499
CE;23;18991
CE;23;16236
CE;23;63170
CE;23;17811
CE;23;9547
CE;23;303970
CE;23;24771
CE;23;13167
CE;23;12770
CE;23;20721
CE;23;21495
CE;23;73558
CE;23;113497
CE;23;16803
CE;23;23279
CE;23;8627
CE;23;6217
CE;23;38448
CE;23;22000
CE;23;18893
CE;23;2374944
CE;23;13593
CE;23;13165
CE;23;4428
CE;23;15094
CE;23;52859
CE;23;5641
CE;23;9156
CE;23;21339
CE;23;37997
CE;23;5978
CE;23;17554
CE;23;43505
CE;23;13380
CE;23;23489
CE;23;9959
CE;23;17550
CE;23;63808
CE;23;91859
CE;23;26033
CE;23;11496
CE;23;11699
CE;23;41201
CE;23;40174
CE;23;12616
CE;23;21067
CE;23;7129
CE;23;33221
CE;23;45759
CE;23;105086
CE;23;18213
CE;23;33354
CE;23;16599
CE;23;18302
CE;23;9364
CE;23;36725
CE;23;32127
CE;23;27949
CE;23;7517
CE;23;15963
CE;23;236296
CE;23;23592
CE;23;31486
CE;23;54582
CE;23;16245
CE;23;193879
CE;23;98429
CE;23;20253
CE;23;9952
CE;23;33261
CE;23;43417
CE;23;11898
CE;23;30965
CE;23;13881
CE;23;12272
CE;23;34690
CE;23;41454
CE;23;16856
CE;23;67838
CE;23;7531
CE;23;20059
CE;23;14976
CE;23;9558
CE;23;12530
CE;23;29870
CE;23;25598
CE;23;22684
CE;23;22029
CE;23;51757
CE;23;60701
CE;23;11448
CE;23;6058
CE;23;8304
CE;23;9623
CE;23;31675
CE;23;29015
CE;23;33695
CE;23;11298
CE;23;41959
CE;23;7382
CE;23;32818
CE;23;15496
CE;23;17137
CE;23;13152
CE;23;8124
CE;23;12163
CE;23;16053
CE;23;9758
CE;23;5758
CE;23;19384
CE;23;74793
CE;23;15544
CE;23;59229
CE;23;18780
CE;23;26394
CE;23;23679
CE;23;64057
CE;23;16705
CE;23;14727
CE;23;43567
CE;23;28548
CE;23;17752
CE;23;41895
CE;23;39569
CE;23;9046
CE;23;12053
CE;23;27441
CE;23;5874
CE;23;172685
CE;23;17385
CE;23;28346
CE;23;25793
CE;23;8649
CE;23;52330
CE;23;14593
CE;23;66880
CE;23;49654
CE;23;12489
CE;23;29426
CE;23;7146
CE;23;18604
CE;23;18277
CE;23;12268
CE;23;18553
CE;23;37045
CE;23;48285
RN;24;11303
RN;24;50606
RN;24;10951
RN;24;2909
RN;24;13266
RN;24;4880
RN;24;10283
RN;24;11590
RN;24;6251
RN;24;36053
RN;24;23353
RN;24;11438
RN;24;9095
RN;24;8196
RN;24;21084
RN;24;4200
RN;24;4863
RN;24;2775
RN;24;9492
RN;24;11748
RN;24;5890
RN;24;3024
RN;24;60988
RN;24;9108
RN;24;29575
RN;24;17909
RN;24;7184
RN;24;8600
RN;24;68856
RN;24;11035
RN;24;5096
RN;24;4689
RN;24;8303
RN;24;41144
RN;24;6617
RN;24;4847
RN;24;5772
RN;24;11087
RN;24;22473
RN;24;5216
RN;24;2561
RN;24;8937
RN;24;2867
RN;24;4541
RN;24;2082
RN;24;17764
RN;24;12602
RN;24;8852
RN;24;9444
RN;24;10965
RN;24;12339
RN;24;2028
RN;24;7182
RN;24;5503
RN;24;8189
RN;24;6550
RN;24;5355
RN;24;8331
RN;24;6488
RN;24;2815
RN;24;13270
RN;24;12167
RN;24;31374
RN;24;2560
RN;24;6144
RN;24;18970
RN;24;3161
RN;24;5979
RN;24;7238
RN;24;3079
RN;24;12855
RN;24;7233
RN;24;9845
RN;24;4574
RN;24;3375
RN;24;9509
RN;24;62046
RN;24;25521
RN;24;3073
RN;24;8097
RN;24;7577
RN;24;9277
RN;24;3909
RN;24;13404
RN;24;2403
RN;24;20755
RN;24;227357
RN;24;778040
RN;24;22239
RN;24;36203
RN;24;4389
RN;24;4743
RN;24;3710
RN;24;4145
RN;24;4541
RN;24;20412
RN;24;163144
RN;24;9460
RN;24;2843
RN;24;10814
RN;24;27221
RN;24;4348
RN;24;2933
RN;24;5850
RN;24;13995
RN;24;11618
RN;24;3529
RN;24;13392
RN;24;6990
RN;24;4780
RN;24;7638
RN;24;7061
RN;24;4820
RN;24;2937
RN;24;2735
RN;24;4338
RN;24;5725
RN;24;10260
RN;24;3972
RN;24;3925
RN;24;32948
RN;24;4373
RN;24;16973
RN;24;2294
RN;24;20665
RN;24;3504
RN;24;3247
RN;24;3065
RN;24;3909
RN;24;84788
RN;24;5833
RN;24;39148
RN;24;12080
RN;24;4153
RN;24;21211
RN;24;8680
RN;24;15133
RN;24;6624
RN;24;8425
RN;24;10380
RN;24;6042
RN;24;5478
RN;24;3702
RN;24;5604
RN;24;8375
RN;24;7567
RN;24;7565
RN;24;4268
RN;24;10693
RN;24;4353
RN;24;2003
RN;24;12208
RN;24;13312
RN;24;8465
RN;24;5058
RN;24;3934
RN;24;8867
RN;24;2348
RN;24;32052
RN;24;3715
RN;24;11097
RN;24;12463
RN;24;4893
RN;24;3751
RN;24;8868
RN;24;1654
RN;24;2673
PB;25;8486
PB;25;4622
PB;25;28568
PB;25;19059
PB;25;12895
PB;25;5397
PB;25;2358
PB;25;17570
PB;25;2049
PB;25;7160
PB;25;17923
PB;25;12558
PB;25;17326
PB;25;24879
PB;25;2304
PB;25;6016
PB;25;19179
PB;25;3254
PB;25;7188
PB;25;20966
PB;25;3604
PB;25;12189
PB;25;8440
PB;25;5235
PB;25;93870
PB;25;17206
PB;25;6303
PB;25;2779
PB;25;6975
PB;25;5487
PB;25;2480
PB;25;4664
PB;25;9347
PB;25;15868
PB;25;5072
PB;25;11549
PB;25;5769
PB;25;20592
PB;25;4259
PB;25;51465
PB;25;8159
PB;25;3733
PB;25;16281
PB;25;6908
PB;25;7322
PB;25;56871
PB;25;2698
PB;25;5310
PB;25;5495
PB;25;376132
PB;25;8750
PB;25;4285
PB;25;3770
PB;25;2340
PB;25;7208
PB;25;4465
PB;25;27531
PB;25;4429
PB;25;17156
PB;25;5929
PB;25;20186
PB;25;4749
PB;25;15534
PB;25;1552
PB;25;14977
PB;25;6456
PB;25;19435
PB;25;6348
PB;25;7420
PB;25;5610
PB;25;2571
PB;25;4427
PB;25;8339
PB;25;6647
PB;25;11345
PB;25;3031
PB;25;3018
PB;25;28524
PB;25;11076
PB;25;3073
PB;25;8387
PB;25;52775
PB;25;13330
PB;25;2602
PB;25;6258
PB;25;6653
PB;25;11680
PB;25;17181
PB;25;24419
PB;25;21943
PB;25;15384
PB;25;9520
PB;25;14477
PB;25;7520
PB;25;660798
PB;25;6995
PB;25;15597
PB;25;6093
PB;25;9799
PB;25;9746
PB;25;4273
PB;25;6938
PB;25;25717
PB;25;3018
PB;25;7335
PB;25;3507
PB;25;11043
PB;25;3415
PB;25;5485
PB;25;40602
PB;25;9908
PB;25;6708
PB;25;20639
PB;25;5446
PB;25;11488
PB;25;6201
PB;25;3805
PB;25;2564
PB;25;5196
PB;25;13191
PB;25;4052
PB;25;4149
PB;25;28085
PB;25;7995
PB;25;9897
PB;25;7179
PB;25;10777
PB;25;6619
PB;25;3732
PB;25;7030
PB;25;3070
PB;25;2821
PB;25;1462
PB;25;2179
PB;25;98316
PB;25;11430
PB;25;3771
PB;25;6579
PB;25;26073
PB;25;4934
PB;25;14190
PB;25;18821
PB;25;10741
PB;25;7741
PB;25;5454
PB;25;10108
PB;25;16724
PB;25;15117
PB;25;3153
PB;25;4109
PB;25;33020
PB;25;3496
PB;25;19008
PB;25;12237
PB;25;38210
PB;25;1089
PB;25;14737
PB;25;3013
PB;25;4052
PB;25;4343
PB;25;1395
PB;25;7188
PB;25;22675
PB;25;2894
PB;25;11740
PB;25;6720
PB;25;5883
PB;25;6197
PB;25;3235
PB;25;14621
PB;25;129271
PB;25;4608
PB;25;5317
PB;25;7768
PB;25;2600
PB;25;2685
PB;25;3841
PB;25;29136
PB;25;2193
PB;25;2408
PB;25;3585
PB;25;4689
PB;25;17811
PB;25;4691
PB;25;6892
PB;25;5993
PB;25;4552
PB;25;18033
PB;25;4798
PB;25;2791
PB;25;1548
PB;25;3842
PB;25;3731
PB;25;4990
PB;25;7703
PB;25;6576
PB;25;10798
PB;25;2984
PB;25;47240
PB;25;9880
PB;25;3269
PB;25;12209
PB;25;3016
PB;25;7308
PB;25;5019
PB;25;4012
PB;25;6425
PB;25;31957
PB;25;12616
PB;25;2728
PB;25;63358
PB;25;14679
PB;25;13495
PB;25;13109
PB;25;12393
PB;25;2559
PB;25;9463
PB;25;13333
PB;25;8515
PB;25;1951
PB;25;4706
PB;25;3164
PB;25;1951
PE;26;96560
PE;26;34993
PE;26;16085
PE;26;21316
PE;26;30162
PE;26;35567
PE;26;13454
PE;26;37022
PE;26;21496
PE;26;22131
PE;26;9300
PE;26;17475
PE;26;77359
PE;26;65249
PE;26;11202
PE;26;38243
PE;26;9637
PE;26;18458
PE;26;73735
PE;26;11354
PE;26;60652
PE;26;33751
PE;26;42654
PE;26;37148
PE;26;39492
PE;26;9047
PE;26;7200
PE;26;42434
PE;26;11722
PE;26;47957
PE;26;169229
PE;26;28480
PE;26;17788
PE;26;26337
PE;26;13141
PE;26;7205
PE;26;147056
PE;26;15922
PE;26;8067
PE;26;25136
PE;26;19543
PE;26;17202
PE;26;9920
PE;26;69342
PE;26;278655
PE;26;13836
PE;26;31093
PE;26;9893
PE;26;11229
PE;26;20229
PE;26;23894
PE;26;17561
PE;26;12801
PE;26;33431
PE;26;22604
PE;26;30671
PE;26;15314
PE;26;58281
PE;26;32725
PE;26;19064
PE;26;2280
PE;26;10602
PE;26;20205
PE;26;26966
PE;26;12276
PE;26;26736
PE;26;126776
PE;26;28021
PE;26;75579
PE;26;6212
PE;26;70899
PE;26;17130
PE;26;21984
PE;26;7369
PE;26;90904
PE;26;11641
PE;26;18522
PE;26;14688
PE;26;4653
PE;26;67963
PE;26;24177
PE;26;3933
PE;26;26584
PE;26;35441
PE;26;14207
PE;26;22439
PE;26;15528
PE;26;640722
PE;26;12485
PE;26;14780
PE;26;14382
PE;26;26775
PE;26;16065
PE;26;10710
PE;26;12667
PE;26;14401
PE;26;14372
PE;26;22468
PE;26;10728
PE;26;15685
PE;26;21885
PE;26;33770
PE;26;57238
PE;26;23521
PE;26;10722
PE;26;13568
PE;26;15803
PE;26;13282
PE;26;10638
PE;26;55516
PE;26;30955
PE;26;384510
PE;26;23084
PE;26;10884
PE;26;59078
PE;26;54574
PE;26;10303
PE;26;24957
PE;26;9680
PE;26;19629
PE;26;29130
PE;26;48603
PE;26;294030
PE;26;20639
PE;26;57783
PE;26;30788
PE;26;253686
PE;26;12177
PE;26;24667
PE;26;11867
PE;26;22780
PE;26;6484
PE;26;1501008
PE;26;18268
PE;26;41717
PE;26;21853
PE;26;15238
PE;26;7901
PE;26;54303
PE;26;15112
PE;26;16415
PE;26;11815
PE;26;10151
PE;26;72027
PE;26;13345
PE;26;42965
PE;26;11942
PE;26;10566
PE;26;10848
PE;26;47317
PE;26;35824
PE;26;20265
PE;26;21440
PE;26;15498
PE;26;32051
PE;26;29964
PE;26;93247
PE;26;17152
PE;26;70017
PE;26;17121
PE;26;31749
PE;26;32913
PE;26;5377
PE;26;52771
PE;26;24904
PE;26;13715
PE;26;16936
PE;26;18831
PE;26;21426
PE;26;5994
PE;26;8045
PE;26;56687
PE;26;26119
PE;26;12682
PE;26;23892
PE;26;14846
PE;26;21837
PE;26;8177
PE;26;14334
PE;26;9293
PE;26;8512
PE;26;15396
PE;26;29322
PE;26;124351
PE;26;15424
AL;27;18975
AL;27;18796
AL;27;199964
AL;27;41798
AL;27;13812
AL;27;7274
AL;27;15905
AL;27;5919
AL;27;6669
AL;27;25504
AL;27;13217
AL;27;8389
AL;27;19212
AL;27;4481
AL;27;43696
AL;27;8566
AL;27;16522
AL;27;18640
AL;27;7148
AL;27;7487
AL;27;13368
AL;27;17965
AL;27;5353
AL;27;44272
AL;27;22652
AL;27;44111
AL;27;11727
AL;27;16815
AL;27;22660
AL;27;4085
AL;27;11905
AL;27;30685
AL;27;14782
AL;27;25244
AL;27;22455
AL;27;19633
AL;27;6330
AL;27;7208
AL;27;6727
AL;27;6675
AL;27;12926
AL;27;19788
AL;27;3809
AL;27;24841
AL;27;22549
AL;27;27280
AL;27;903463
AL;27;17878
AL;27;4149
AL;27;25233
AL;27;15132
AL;27;42793
AL;27;15257
AL;27;24128
AL;27;25816
AL;27;12883
AL;27;4101
AL;27;7929
AL;27;22132
AL;27;7757
AL;27;21775
AL;27;7463
AL;27;5119
AL;27;10519
AL;27;10535
AL;27;5084
AL;27;69466
AL;27;26133
AL;27;11140
AL;27;8762
AL;27;13544
AL;27;7716
AL;27;59968
AL;27;16688
AL;27;32421
AL;27;2411
AL;27;23483
AL;27;14308
AL;27;10628
AL;27;24761
AL;27;18855
AL;27;12215
AL;27;67889
AL;27;6697
AL;27;6759
AL;27;44866
AL;27;11235
AL;27;6700
AL;27;20491
AL;27;27655
AL;27;28481
AL;27;43338
AL;27;6463
AL;27;31898
AL;27;14666
AL;27;13587
AL;27;5892
