SIGLA;COD;POP-2004
MG;31;21456
MG;31;6743
MG;31;15603
MG;31;24994
MG;31;21509
MG;31;6526
MG;31;19168
MG;31;3993
MG;31;3499
MG;31;4049
MG;31;3667
MG;31;5926
MG;31;6437
MG;31;2459
MG;31;40548
MG;31;6808
MG;31;5898
MG;31;4437
MG;31;8708
MG;31;8029
MG;31;6326
MG;31;4539
MG;31;2796
MG;31;5233
MG;31;10980
MG;31;4438
MG;31;63097
MG;31;1606
MG;31;2065
MG;31;6463
MG;31;10554
MG;31;7487
MG;31;6551
MG;31;6061
MG;31;5035
MG;31;21414
MG;31;2770
MG;31;5661
MG;31;2078
MG;31;6781
MG;31;2555
MG;31;5129
MG;31;5927
MG;31;3427
MG;31;10177
MG;31;7302
MG;31;1746
MG;31;884
MG;31;10111
MG;31;7134
MG;31;4363
MG;31;7775
MG;31;3895
MG;31;2089
MG;31;21869
MG;31;205833
MG;31;9474
MG;31;2185
MG;31;5870
MG;31;2512
MG;31;17169
MG;31;6000
MG;31;5271
MG;31;4680
MG;31;29440
MG;31;3418
MG;31;3509
MG;31;1726
MG;31;3546
MG;31;12657
MG;31;11726
MG;31;128109
MG;31;78240
MG;31;6364
MG;31;7019
MG;31;16118
MG;31;3976
MG;31;5508
MG;31;12619
MG;31;69522
MG;31;24681
MG;31;53688
MG;31;6046
MG;31;23610
MG;31;16432
MG;31;4542
MG;31;94584
MG;31;10716
MG;31;12471
MG;31;274988
MG;31;570042
MG;31;2835
MG;31;74345
MG;31;4913
MG;31;3463
MG;31;10304
MG;31;10914
MG;31;7101
MG;31;2158
MG;31;4804
MG;31;119760
MG;31;5104
MG;31;32728
MG;31;19929
MG;31;18994
MG;31;7571
MG;31;5490
MG;31;2780
MG;31;4724
MG;31;91009
MG;31;71624
MG;31;4032
MG;31;13542
MG;31;8781
MG;31;10180
MG;31;5748
MG;31;34726
MG;31;5118
MG;31;2652
ES;32;33318
ES;32;12777
ES;32;9486
ES;32;32377
ES;32;14113
ES;32;6695
ES;32;21352
ES;32;7933
ES;32;70898
ES;32;9179
ES;32;28177
ES;32;38551
ES;32;14077
ES;32;9874
ES;32;12611
ES;32;191033
ES;32;349811
ES;32;34351
ES;32;109226
ES;32;28655
ES;32;11103
ES;32;5190
ES;32;32860
ES;32;6662
ES;32;23747
ES;32;14448
ES;32;9826
ES;32;27302
ES;32;102089
ES;32;21084
ES;32;10522
ES;32;10009
ES;32;12153
ES;32;10774
ES;32;15060
ES;32;31334
ES;32;11954
ES;32;27723
ES;32;20816
ES;32;10851
ES;32;16239
ES;32;11087
ES;32;119824
ES;32;11311
ES;32;34692
ES;32;13555
ES;32;10396
ES;32;27306
ES;32;16817
ES;32;6153
ES;32;19449
ES;32;13696
ES;32;44814
ES;32;20093
ES;32;22276
ES;32;21327
ES;32;17838
ES;32;6437
ES;32;9618
ES;32;16784
ES;32;11921
ES;32;13151
ES;32;31599
ES;32;21021
ES;32;8087
ES;32;27968
ES;32;10621
ES;32;99133
ES;32;10849
ES;32;371986
ES;32;20364
ES;32;19579
ES;32;18283
ES;32;58370
ES;32;8440
ES;32;14228
ES;32;387204
ES;32;309507
RJ;33;136525
RJ;33;8893
RJ;33;95003
RJ;33;10765
RJ;33;22140
RJ;33;25935
RJ;33;93277
RJ;33;174500
RJ;33;472325
RJ;33;23688
RJ;33;35595
RJ;33;153735
RJ;33;52819
RJ;33;14481
RJ;33;422731
RJ;33;20557
RJ;33;9951
RJ;33;12488
RJ;33;15689
RJ;33;25502
RJ;33;8359
RJ;33;19469
RJ;33;19553
RJ;33;10569
RJ;33;830679
RJ;33;12217
RJ;33;43019
RJ;33;18969
RJ;33;210735
RJ;33;91551
RJ;33;12548
RJ;33;23039
RJ;33;91194
RJ;33;29185
RJ;33;92254
RJ;33;8137
RJ;33;152063
RJ;33;4552
RJ;33;227467
RJ;33;28480
RJ;33;92227
RJ;33;17644
RJ;33;179517
RJ;33;26188
RJ;33;28076
RJ;33;15375
RJ;33;151465
RJ;33;471403
RJ;33;176669
RJ;33;817117
RJ;33;42552
RJ;33;39200
RJ;33;32425
RJ;33;26899
RJ;33;302477
RJ;33;21933
RJ;33;23676
RJ;33;16666
RJ;33;14326
RJ;33;11738
RJ;33;133881
RJ;33;15319
RJ;33;115086
RJ;33;8227
RJ;33;45755
RJ;33;6051399
RJ;33;52015
RJ;33;17543
RJ;33;10284
RJ;33;41465
RJ;33;37922
RJ;33;45140
RJ;33;948216
RJ;33;28441
RJ;33;461638
RJ;33;6639
RJ;33;21231
RJ;33;73632
RJ;33;8684
RJ;33;18044
RJ;33;59938
RJ;33;73262
RJ;33;22868
RJ;33;14791
RJ;33;28861
RJ;33;146994
RJ;33;9729
RJ;33;75062
RJ;33;69131
RJ;33;8227
RJ;33;32889
RJ;33;253226
SP;35;34218
SP;35;3895
SP;35;30674
SP;35;7356
SP;35;18289
SP;35;5907
SP;35;1978
SP;35;33665
SP;35;3829
SP;35;3802
SP;35;3679
SP;35;16425
SP;35;3991
SP;35;16019
SP;35;3939
SP;35;24609
SP;35;4610
SP;35;2989
SP;35;197345
SP;35;5596
SP;35;32504
SP;35;65333
SP;35;3870
SP;35;56573
SP;35;20363
SP;35;5047
SP;35;3498
SP;35;35754
SP;35;4850
SP;35;27481
SP;35;13324
SP;35;177823
SP;35;22521
SP;35;5122
SP;35;6293
SP;35;2784
SP;35;194401
SP;35;112783
SP;35;2260
SP;35;7425
SP;35;3762
SP;35;10452
SP;35;8314
SP;35;40218
SP;35;70248
SP;35;1811
SP;35;93118
SP;35;124108
SP;35;13897
SP;35;4571
SP;35;9268
SP;35;84358
SP;35;14543
SP;35;1360
SP;35;7632
SP;35;10041
SP;35;2674
SP;35;6072
SP;35;30113
SP;35;4810
SP;35;8613
SP;35;37871
SP;35;108273
SP;35;26954
SP;35;248034
SP;35;21343
SP;35;54706
SP;35;344258
SP;35;78433
SP;35;2392
SP;35;11064
SP;35;39565
SP;35;6410
SP;35;104138
SP;35;28152
SP;35;13578
SP;35;10565
SP;35;8223
SP;35;40129
SP;35;15088
SP;35;3695
SP;35;818
SP;35;3882
SP;35;13749
SP;35;2205
SP;35;117308
SP;35;137935
SP;35;4444
SP;35;2477
SP;35;18858
SP;35;21187
SP;35;19324
SP;35;14412
SP;35;3611
SP;35;5063
SP;35;40430
SP;35;81298
SP;35;29254
SP;35;18940
SP;35;16068
SP;35;4191
SP;35;87717
SP;35;4629
SP;35;59496
SP;35;32091
SP;35;9388
SP;35;21917
SP;35;5876
SP;35;1031887
SP;35;73132
SP;35;47903
SP;35;4266
SP;35;13615
SP;35;3970
SP;35;31245
SP;35;2759
SP;35;4016
SP;35;46881
SP;35;16030
SP;35;45187
SP;35;92283
SP;35;375859
SP;35;11258
SP;35;27565
SP;35;2949
SP;35;15122
SP;35;113578
SP;35;6706
SP;35;7211
SP;35;16320
SP;35;34362
SP;35;13771
SP;35;14218
SP;35;12437
SP;35;5671
SP;35;17051
SP;35;6299
SP;35;24422
SP;35;16450
SP;35;19773
SP;35;4615
SP;35;5506
SP;35;4121
SP;35;48638
SP;35;7137
SP;35;170296
SP;35;31412
SP;35;7056
SP;35;2580
SP;35;75980
SP;35;117120
SP;35;22899
SP;35;30548
SP;35;383629
SP;35;1479
SP;35;12121
SP;35;7052
SP;35;24412
SP;35;2182
SP;35;9049
SP;35;40914
SP;35;12772
SP;35;6988
SP;35;7088
SP;35;14654
SP;35;15045
SP;35;2597
SP;35;2519
SP;35;234174
SP;35;67505
SP;35;2888
SP;35;11845
SP;35;42174
SP;35;4037
SP;35;9975
SP;35;8134
SP;35;2547
SP;35;10547
SP;35;15357
SP;35;5567
SP;35;64470
SP;35;1299
SP;35;166086
SP;35;2073
SP;35;3057
SP;35;10386
SP;35;3186
SP;35;315770
SP;35;159316
SP;35;119710
SP;35;2856
SP;35;7364
SP;35;44019
SP;35;3459
SP;35;4081
SP;35;11053
SP;35;10498
SP;35;4528
SP;35;10671
SP;35;5242
SP;35;36426
SP;35;15844
SP;35;20467
SP;35;20226
SP;35;9202
SP;35;9376
SP;35;2093
SP;35;6726
SP;35;29948
SP;35;23927
SP;35;110323
SP;35;11083
SP;35;32200
SP;35;292828
SP;35;1218862
SP;35;6662
SP;35;3907
SP;35;8482
SP;35;8128
SP;35;186726
SP;35;8649
SP;35;6652
SP;35;3515
SP;35;30379
SP;35;9824
SP;35;5792
SP;35;50918
SP;35;72181
SP;35;7117
SP;35;7063
SP;35;23509
SP;35;27773
SP;35;9318
SP;35;28367
SP;35;8730
SP;35;25168
SP;35;24580
SP;35;170703
SP;35;5091
SP;35;3694
SP;35;3299
SP;35;13141
SP;35;22390
SP;35;5182
SP;35;4060
SP;35;4535
SP;35;12647
SP;35;17506
SP;35;6948
SP;35;7047
SP;35;19430
SP;35;22690
SP;35;14769
SP;35;2781
SP;35;85294
SP;35;2969
SP;35;152283
SP;35;137733
SP;35;87639
SP;35;190373
SP;35;66861
SP;35;3739
SP;35;40160
SP;35;14324
SP;35;11048
SP;35;3881
SP;35;328345
SP;35;48973
SP;35;14642
SP;35;91228
SP;35;16306
SP;35;14315
SP;35;5601
SP;35;7816
SP;35;149758
SP;35;30283
SP;35;37943
SP;35;6469
SP;35;71654
SP;35;205360
SP;35;4568
SP;35;18380
SP;35;33194
SP;35;48659
SP;35;4355
SP;35;106742
SP;35;34118
SP;35;20203
SP;35;121333
SP;35;3296
SP;35;11550
SP;35;4245
SP;35;31314
SP;35;4332
SP;35;2497
SP;35;340907
SP;35;16644
SP;35;22344
SP;35;29789
SP;35;5122
SP;35;23685
SP;35;4974
SP;35;6692
SP;35;87192
SP;35;60275
SP;35;270223
SP;35;6021
SP;35;69721
SP;35;81973
SP;35;2182
SP;35;27825
SP;35;18569
SP;35;2051
SP;35;7837
SP;35;4334
SP;35;4306
SP;35;3029
SP;35;16924
SP;35;7388
SP;35;3661
SP;35;3289
SP;35;45376
SP;35;70461
SP;35;8781
SP;35;3804
SP;35;13280
SP;35;2445
SP;35;3598
SP;35;215911
SP;35;2250
SP;35;23717
SP;35;75929
SP;35;398482
SP;35;3891
SP;35;4149
SP;35;1889
SP;35;19846
SP;35;12407
SP;35;2560
SP;35;24134
SP;35;26707
SP;35;16744
SP;35;52966
SP;35;4111
SP;35;69268
SP;35;136258
SP;35;359519
SP;35;90042
SP;35;3369
SP;35;2028
SP;35;43344
SP;35;6774
SP;35;45599
SP;35;18879
SP;35;20505
SP;35;3766
SP;35;43384
SP;35;3736
SP;35;27570
SP;35;10784
SP;35;4164
SP;35;4068
SP;35;2213
SP;35;4053
SP;35;7205
SP;35;15815
SP;35;9212
SP;35;10118
SP;35;3509
SP;35;5062
SP;35;8361
SP;35;2351
SP;35;1020
SP;35;8295
SP;35;18110
SP;35;2063
SP;35;2098
SP;35;2802
SP;35;46180
SP;35;3294
SP;35;33451
SP;35;6576
SP;35;4089
SP;35;3093
SP;35;47607
SP;35;3713
SP;35;5412
SP;35;4733
SP;35;38408
SP;35;695879
SP;35;2562
SP;35;30023
SP;35;102533
SP;35;7176
SP;35;6981
SP;35;12596
SP;35;9146
SP;35;9010
SP;35;10000
SP;35;21736
SP;35;14319
SP;35;42582
SP;35;18096
SP;35;5786
SP;35;16902
SP;35;3563
SP;35;10943
SP;35;5393
SP;35;19950
SP;35;2170
SP;35;12289
SP;35;5889
SP;35;58827
SP;35;1910
SP;35;8550
SP;35;38970
SP;35;5849
SP;35;2544
SP;35;15643
SP;35;38937
SP;35;3004
SP;35;9880
SP;35;57893
SP;35;24743
SP;35;7139
SP;35;61034
SP;35;4669
SP;35;53492
SP;35;26236
SP;35;138320
SP;35;13486
SP;35;12296
SP;35;3586
SP;35;15431
SP;35;25578
SP;35;355039
SP;35;28831
SP;35;20745
SP;35;10126
SP;35;14672
SP;35;22675
SP;35;69029
SP;35;11060
SP;35;33262
SP;35;3759
SP;35;2886
SP;35;105805
SP;35;4901
SP;35;18651
SP;35;3750
SP;35;33209
SP;35;3741
SP;35;2320
SP;35;4336
SP;35;7189
SP;35;49915
SP;35;52026
SP;35;15583
SP;35;14916
SP;35;1414
SP;35;14473
SP;35;229542
SP;35;4274
SP;35;4221
SP;35;15305
SP;35;41580
SP;35;201347
SP;35;37977
SP;35;32708
SP;35;3035
SP;35;11807
SP;35;2292
SP;35;9831
SP;35;5574
SP;35;8243
SP;35;29726
SP;35;4067
SP;35;18042
SP;35;4726
SP;35;56214
SP;35;6188
SP;35;3216
SP;35;4666
SP;35;2297
SP;35;11716
SP;35;22233
SP;35;4216
SP;35;8016
SP;35;114473
SP;35;542912
SP;35;3545
SP;35;10317
SP;35;9786
SP;35;25746
SP;35;183597
SP;35;40780
SP;35;8970
SP;35;6060
SP;35;26023
SP;35;9788
SP;35;2182
SP;35;2809
SP;35;5146
SP;35;2329
SP;35;4976
SP;35;10194
SP;35;15895
SP;35;4370
SP;35;6170
SP;35;103844
SP;35;40063
SP;35;8988
SP;35;3441
SP;35;13877
SP;35;5440
SP;35;182808
SP;35;14397
SP;35;1931
SP;35;3836
SP;35;1850
SP;35;27473
SP;35;43151
SP;35;5807
SP;35;28257
SP;35;18687
SP;35;46698
SP;35;8658
SP;35;4863
SP;35;2711
SP;35;2289
SP;35;27171
SP;35;22584
SP;35;1376
SP;35;1652
SP;35;93845
SP;35;21131
SP;35;665923
SP;35;6076
SP;35;20113
SP;35;6891
SP;35;6394
SP;35;6827
SP;35;2682
SP;35;3801
SP;35;418255
SP;35;11207
SP;35;773099
SP;35;135357
SP;35;210841
SP;35;3028
SP;35;81614
SP;35;2593
SP;35;1708
SP;35;1855
SP;35;44472
SP;35;8565
SP;35;4251
SP;35;52898
SP;35;398079
SP;35;589050
SP;35;14607
SP;35;10689
SP;35;38815
SP;35;33577
SP;35;10838581
SP;35;31858
SP;35;6978
SP;35;71594
SP;35;70427
SP;35;12784
SP;35;14541
SP;35;321474
SP;35;8486
SP;35;4106
SP;35;2561
SP;35;8100
SP;35;24953
SP;35;37418
SP;35;102815
SP;35;14323
SP;35;15311
SP;35;5616
SP;35;33700
SP;35;552194
SP;35;7447
SP;35;225307
SP;35;2868
SP;35;264528
SP;35;10766
SP;35;14117
SP;35;216914
SP;35;5463
SP;35;8002
SP;35;5929
SP;35;5654
SP;35;23490
SP;35;23138
SP;35;10025
SP;35;13528
SP;35;2867
SP;35;54704
SP;35;23749
SP;35;5189
SP;35;6336
SP;35;11342
SP;35;102930
SP;35;263251
SP;35;5646
SP;35;20549
SP;35;8325
SP;35;35214
SP;35;2670
SP;35;2610
SP;35;9521
SP;35;1445
SP;35;38543
SP;35;5180
SP;35;5398
SP;35;65388
SP;35;12897
SP;35;1797
SP;35;2169
SP;35;4927
SP;35;76847
SP;35;4138
SP;35;9394
SP;35;1371
SP;35;8865
SP;35;1432
SP;35;12255
SP;35;9990
SP;35;90714
SP;35;19612
SP;35;7985
SP;35;39047
SP;35;41309
SP;35;105051
SP;35;11107
SP;35;54194
SP;35;17435
SP;35;5339
SP;35;1793
SP;35;103722
SP;35;81280
SP;35;1940
PR;41;7244
PR;41;6018
PR;41;7808
PR;41;105848
PR;41;6774
PR;41;13061
PR;41;9818
PR;41;16481
PR;41;9031
PR;41;5018
PR;41;16859
PR;41;2755
PR;41;22730
PR;41;3066
PR;41;20253
PR;41;7240
PR;41;114375
PR;41;96137
PR;41;25399
PR;41;3719
PR;41;13437
PR;41;110956
PR;41;2638
PR;41;16875
PR;41;30023
PR;41;24242
PR;41;3957
PR;41;11012
PR;41;33435
PR;41;11915
PR;41;2503
PR;41;9066
PR;41;4219
PR;41;14997
PR;41;17211
PR;41;4243
PR;41;2728
PR;41;6771
PR;41;7424
PR;41;9697
PR;41;3922
PR;41;5689
PR;41;3174
PR;41;8413
PR;41;5227
PR;41;3509
PR;41;2530
PR;41;12708
PR;41;4054
PR;41;7857
PR;41;23457
PR;41;95545
PR;41;6860
PR;41;15228
PR;41;4292
PR;41;42376
PR;41;6896
PR;41;5163
PR;41;103176
PR;41;24657
PR;41;81780
PR;41;17352
PR;41;14969
PR;41;13031
PR;41;17660
PR;41;15151
PR;41;16717
PR;41;13791
PR;41;272243
PR;41;67670
PR;41;10729
PR;41;10559
PR;41;16496
PR;41;10373
PR;41;20794
PR;41;61277
PR;41;10074
PR;41;18482
PR;41;216966
PR;41;21975
PR;41;7891
PR;41;3448
PR;41;14267
PR;41;15555
PR;41;46972
PR;41;7178
PR;41;22365
PR;41;4076
PR;41;18231
PR;41;3958
PR;41;18458
PR;41;4632
PR;41;3587
PR;41;1727010
PR;41;14136
PR;41;5327
PR;41;3220
PR;41;2633
PR;41;32401
PR;41;5946
PR;41;5692
PR;41;6517
PR;41;5833
PR;41;13780
PR;41;3535
PR;41;2089
PR;41;5078
PR;41;3748
PR;41;15040
PR;41;82312
PR;41;4408
PR;41;6559
PR;41;8757
PR;41;4974
PR;41;5175
PR;41;5427
PR;41;12289
PR;41;2607
PR;41;7241
PR;41;293646
PR;41;6550
PR;41;5802
PR;41;70139
PR;41;15239
PR;41;3088
PR;41;27238
PR;41;8437
PR;41;7474
PR;41;27971
PR;41;6073
PR;41;7655
PR;41;4202
PR;41;2220
PR;41;4596
PR;41;14996
PR;41;164772
PR;41;8558
PR;41;32007
PR;41;6476
PR;41;26665
PR;41;5752
PR;41;45737
PR;41;9062
PR;41;3755
PR;41;1865
PR;41;9808
PR;41;27628
PR;41;9520
PR;41;3055
PR;41;4132
PR;41;13676
PR;41;14505
PR;41;2674
PR;41;54090
PR;41;9037
PR;41;4626
PR;41;8199
PR;41;5742
PR;41;5847
PR;41;9222
PR;41;23751
PR;41;4392
PR;41;12127
PR;41;29767
PR;41;6863
PR;41;2944
PR;41;4700
PR;41;38992
PR;41;11096
PR;41;33837
PR;41;20241
PR;41;6786
PR;41;4935
PR;41;7570
PR;41;13698
PR;41;1584
PR;41;11788
PR;41;8288
PR;41;9551
PR;41;3370
PR;41;7794
PR;41;6429
PR;41;4262
PR;41;44287
PR;41;7267
PR;41;30240
PR;41;4275
PR;41;3737
PR;41;5889
PR;41;20468
PR;41;4219
PR;41;480822
PR;41;6569
PR;41;4713
PR;41;4253
PR;41;13009
PR;41;14707
PR;41;17921
PR;41;33093
PR;41;19695
PR;41;3222
PR;41;17693
PR;41;13535
PR;41;44035
PR;41;5330
PR;41;31820
PR;41;8986
PR;41;6772
PR;41;9908
PR;41;313465
PR;41;5882
PR;41;5615
PR;41;13054
PR;41;5630
PR;41;4409
PR;41;14719
PR;41;30781
PR;41;3649
PR;41;7468
PR;41;39639
PR;41;4814
PR;41;2584
PR;41;1883
PR;41;10464
PR;41;11543
PR;41;16373
PR;41;3285
PR;41;4014
PR;41;1406
PR;41;3318
PR;41;12690
PR;41;9223
PR;41;26519
PR;41;5187
PR;41;8264
PR;41;11145
PR;41;13331
PR;41;5220
PR;41;9772
PR;41;3553
PR;41;7168
PR;41;5315
PR;41;2571
PR;41;24042
PR;41;3214
PR;41;5032
PR;41;35159
PR;41;38011
PR;41;31771
PR;41;16690
PR;41;26535
PR;41;10182
PR;41;9407
PR;41;141635
PR;41;2361
PR;41;78160
PR;41;4312
PR;41;67558
PR;41;5263
PR;41;6569
PR;41;13141
PR;41;5206
PR;41;7728
PR;41;6718
PR;41;10851
PR;41;117078
PR;41;2413
PR;41;6468
PR;41;28087
PR;41;22793
PR;41;94188
PR;41;34834
PR;41;2481
PR;41;4093
PR;41;13624
PR;41;295383
PR;41;17464
PR;41;15255
PR;41;4573
PR;41;4938
PR;41;2211
PR;41;4194
PR;41;3121
PR;41;5773
PR;41;4650
PR;41;10122
PR;41;46003
PR;41;4821
PR;41;7243
PR;41;19318
PR;41;3640
PR;41;28312
PR;41;11979
PR;41;5841
PR;41;15710
PR;41;3946
PR;41;4037
PR;41;2585
PR;41;15447
PR;41;14030
PR;41;6658
PR;41;23974
PR;41;7038
PR;41;14598
PR;41;10656
PR;41;13340
PR;41;3212
PR;41;18114
PR;41;3498
PR;41;30265
PR;41;29939
PR;41;53479
PR;41;11779
PR;41;8465
PR;41;5262
PR;41;5475
PR;41;4821
PR;41;5133
PR;41;12199
PR;41;4294
PR;41;3626
PR;41;7741
PR;41;8953
PR;41;21327
PR;41;2127
PR;41;8884
PR;41;11301
PR;41;3690
PR;41;13705
PR;41;12833
PR;41;3196
PR;41;13133
PR;41;20533
PR;41;5437
PR;41;40574
PR;41;2758
PR;41;2945
PR;41;18089
PR;41;5021
PR;41;6382
PR;41;10968
PR;41;9948
PR;41;6134
PR;41;11417
PR;41;12468
PR;41;8787
PR;41;5335
PR;41;5304
PR;41;6194
PR;41;3335
PR;41;243750
PR;41;1917
PR;41;38329
PR;41;26428
PR;41;6583
PR;41;9545
PR;41;2477
PR;41;8858
PR;41;5009
PR;41;6758
PR;41;83449
PR;41;4646
PR;41;19206
PR;41;4930
PR;41;6425
PR;41;15586
PR;41;16910
PR;41;3249
PR;41;10166
PR;41;4089
PR;41;13665
PR;41;5130
PR;41;8277
PR;41;63289
PR;41;14841
PR;41;13740
PR;41;14494
PR;41;19469
PR;41;13305
PR;41;104332
PR;41;8915
PR;41;10201
PR;41;3992
PR;41;7758
PR;41;7602
PR;41;14727
PR;41;20420
PR;41;94414
PR;41;50838
PR;41;2208
PR;41;11146
PR;41;8887
PR;41;8769
PR;41;7956
PR;41;3510
PR;41;4141
PR;41;6186
PR;41;19911
PR;41;5335
SC;42;2534
SC;42;18154
SC;42;8133
SC;42;4506
SC;42;6870
SC;42;5443
SC;42;2186
SC;42;5790
SC;42;8376
SC;42;1913
SC;42;6049
SC;42;5524
SC;42;10077
SC;42;3065
SC;42;6855
SC;42;8925
SC;42;4204
SC;42;20242
SC;42;60076
SC;42;7272
SC;42;3570
SC;42;2112
SC;42;7330
SC;42;3289
SC;42;5170
SC;42;7001
SC;42;7356
SC;42;90461
SC;42;6298
SC;42;2900
SC;42;2003
SC;42;18095
SC;42;5719
SC;42;2251
SC;42;9423
SC;42;55267
SC;42;287350
SC;42;3151
SC;42;4041
SC;42;2069
SC;42;2095
SC;42;8397
SC;42;10759
SC;42;3603
SC;42;28912
SC;42;3531
SC;42;3281
SC;42;85218
SC;42;69767
SC;42;5803
SC;42;3885
SC;42;49469
SC;42;12434
SC;42;8068
SC;42;8962
SC;42;28841
SC;42;9434
SC;42;52647
SC;42;3110
SC;42;23167
SC;42;19934
SC;42;9192
SC;42;4902
SC;42;2529
SC;42;3553
SC;42;2547
SC;42;165220
SC;42;14662
SC;42;65754
SC;42;3196
SC;42;10597
SC;42;1905
SC;42;16992
SC;42;12595
SC;42;182785
SC;42;9948
SC;42;1740
SC;42;37460
SC;42;8356
SC;42;14522
SC;42;3151
SC;42;3126
SC;42;2820
SC;42;2056
SC;42;4086
SC;42;11537
SC;42;1621
SC;42;386913
SC;42;2594
SC;42;20549
SC;42;36180
SC;42;3173
SC;42;4004
SC;42;14829
SC;42;12716
SC;42;51955
SC;42;12608
SC;42;6167
SC;42;12096
SC;42;14552
SC;42;10393
SC;42;28944
SC;42;4655
SC;42;4728
SC;42;21179
SC;42;1898
SC;42;3408
SC;42;16923
SC;42;54041
SC;42;11152
SC;42;12364
SC;42;38141
SC;42;5203
SC;42;45343
SC;42;2660
SC;42;5228
SC;42;7695
SC;42;6275
SC;42;6729
SC;42;4010
SC;42;9287
SC;42;2069
SC;42;9720
SC;42;6829
SC;42;19846
SC;42;161789
SC;42;32894
SC;42;13432
SC;42;11318
SC;42;19905
SC;42;4085
SC;42;10620
SC;42;15608
SC;42;124661
SC;42;1867
SC;42;24708
SC;42;477971
SC;42;4634
SC;42;2136
SC;42;2221
SC;42;165068
SC;42;48956
SC;42;1633
SC;42;5440
SC;42;13434
SC;42;12132
SC;42;3468
SC;42;4573
SC;42;8793
SC;42;8761
SC;42;5699
SC;42;1712
SC;42;51427
SC;42;2814
SC;42;6691
SC;42;6002
SC;42;18879
SC;42;2467
SC;42;13277
SC;42;3646
SC;42;6950
SC;42;2647
SC;42;3781
SC;42;8432
SC;42;10258
SC;42;8222
SC;42;15668
SC;42;2860
SC;42;47349
SC;42;3763
SC;42;4298
SC;42;10227
SC;42;12339
SC;42;2839
SC;42;20026
SC;42;14660
SC;42;7772
SC;42;2154
SC;42;2001
SC;42;2452
SC;42;120346
SC;42;7872
SC;42;2261
SC;42;15154
SC;42;17125
SC;42;4179
SC;42;5253
SC;42;5552
SC;42;6126
SC;42;4849
SC;42;20023
SC;42;3251
SC;42;6067
SC;42;12438
SC;42;13219
SC;42;2911
SC;42;6275
SC;42;2394
SC;42;23849
SC;42;5381
SC;42;3531
SC;42;11344
SC;42;12627
SC;42;32871
SC;42;12607
SC;42;7136
SC;42;2082
SC;42;12826
SC;42;2064
SC;42;2470
SC;42;10188
SC;42;2780
SC;42;6322
SC;42;6335
SC;42;6609
SC;42;54713
SC;42;9091
SC;42;4395
SC;42;42451
SC;42;2646
SC;42;4594
SC;42;10898
SC;42;5137
SC;42;7136
SC;42;3449
SC;42;4115
SC;42;9347
SC;42;15926
SC;42;2393
SC;42;2064
SC;42;8109
SC;42;8945
SC;42;3076
SC;42;1573
SC;42;16896
SC;42;73189
SC;42;2703
SC;42;3138
SC;42;8890
SC;42;4913
SC;42;8912
SC;42;36743
SC;42;3398
SC;42;5344
SC;42;7059
SC;42;15936
SC;42;23114
SC;42;192679
SC;42;13112
SC;42;9776
SC;42;20005
SC;42;9911
SC;42;3221
SC;42;1708
SC;42;32928
SC;42;3781
SC;42;7960
SC;42;10975
SC;42;17221
SC;42;3058
SC;42;12776
SC;42;25274
SC;42;2728
SC;42;16153
SC;42;8234
SC;42;1919
SC;42;25474
SC;42;5193
SC;42;32207
SC;42;7292
SC;42;17887
SC;42;3393
SC;42;6980
SC;42;5257
SC;42;5755
SC;42;93238
SC;42;4416
SC;42;11118
SC;42;3336
SC;42;10509
SC;42;2554
SC;42;19110
SC;42;3437
SC;42;3203
SC;42;4835
SC;42;5975
SC;42;45699
SC;42;5330
SC;42;3091
SC;42;39812
SC;42;4118
SC;42;24432
SC;42;2804
RS;43;4109
RS;43;3940
RS;43;17833
RS;43;7508
RS;43;7650
RS;43;87236
RS;43;4916
RS;43;2357
RS;43;8572
RS;43;2136
RS;43;2859
RS;43;205476
RS;43;5649
RS;43;7927
RS;43;1147
RS;43;6225
RS;43;13908
RS;43;4375
RS;43;4580
RS;43;6692
RS;43;18086
RS;43;2708
RS;43;6423
RS;43;12401
RS;43;14110
RS;43;19666
RS;43;10495
RS;43;7755
RS;43;3774
RS;43;120129
RS;43;9278
RS;43;5334
RS;43;6472
RS;43;7064
RS;43;2715
RS;43;4196
RS;43;12408
RS;43;2231
RS;43;2362
RS;43;5263
RS;43;10854
RS;43;2541
RS;43;100467
RS;43;2205
RS;43;6648
RS;43;2513
RS;43;2327
RS;43;2887
RS;43;11361
RS;43;10532
RS;43;2837
RS;43;11627
RS;43;8064
RS;43;7666
RS;43;2428
RS;43;3826
RS;43;4535
RS;43;21153
RS;43;34656
RS;43;15043
RS;43;89120
RS;43;117501
RS;43;4647
RS;43;5003
RS;43;5261
RS;43;63128
RS;43;2484
RS;43;6711
RS;43;3229
RS;43;6622
RS;43;5604
RS;43;57169
RS;43;6467
RS;43;3742
RS;43;30577
RS;43;6696
RS;43;9323
RS;43;38152
RS;43;52001
RS;43;324994
RS;43;2102
RS;43;36154
RS;43;2625
RS;43;26193
RS;43;1962
RS;43;11343
RS;43;2751
RS;43;3414
RS;43;6618
RS;43;60652
RS;43;22664
RS;43;1680
RS;43;8683
RS;43;2877
RS;43;9826
RS;43;396261
RS;43;3034
RS;43;6928
RS;43;4308
RS;43;2418
RS;43;8676
RS;43;12350
RS;43;9513
RS;43;32631
RS;43;3740
RS;43;4530
RS;43;6165
RS;43;4600
RS;43;10884
RS;43;4942
