SIGLA;COD;POP-2001
PA;15;78116
PA;15;75524
PA;15;7427
PA;15;7985
PA;15;12907
PA;15;13712
PA;15;18966
PA;15;39018
PA;15;23381
PA;15;29624
PA;15;9799
PA;15;11097
PA;15;64658
PA;15;15931
PA;15;40924
PA;15;25283
PA;15;34624
PA;15;15492
PA;15;11696
PA;15;5324
PA;15;44146
PA;15;19468
PA;15;11646
PA;15;21185
PA;15;32813
PA;15;264992
PA;15;5549
PA;15;20139
PA;15;15455
PA;15;20570
PA;15;28213
PA;15;35698
PA;15;14517
PA;15;27573
PA;15;4013
PA;15;17623
PA;15;12979
PA;15;42380
PA;15;17996
PA;15;3615
PA;15;14817
PA;15;20261
PA;15;40693
PA;15;8575
PA;15;15049
PA;15;48117
PA;15;23482
PA;15;14950
PA;15;25906
PA;15;76026
PA;15;20495
PA;15;47524
PA;15;41727
PA;15;51462
PA;15;11005
PA;15;34030
AP;16;7179
AP;16;6916
AP;16;3478
AP;16;3674
AP;16;3088
AP;16;29599
AP;16;295898
AP;16;12410
AP;16;13551
AP;16;4304
AP;16;11748
AP;16;2405
AP;16;84602
AP;16;3466
AP;16;7382
AP;16;9035
TO;17;2218
TO;17;3230
TO;17;6227
TO;17;8575
TO;17;8468
TO;17;10724
TO;17;2892
TO;17;3553
TO;17;6569
TO;17;5530
TO;17;9276
TO;17;115901
TO;17;4455
TO;17;26660
TO;17;6970
TO;17;10777
TO;17;13212
TO;17;3050
TO;17;8680
TO;17;10475
TO;17;2617
TO;17;3607
TO;17;4984
TO;17;4574
TO;17;2303
TO;17;1946
TO;17;4753
TO;17;7874
TO;17;2084
TO;17;5906
TO;17;3022
TO;17;2044
TO;17;3424
TO;17;3771
TO;17;2192
TO;17;3320
TO;17;1256
TO;17;25834
TO;17;9409
TO;17;4470
TO;17;4407
TO;17;4237
TO;17;7244
TO;17;1414
TO;17;4390
TO;17;15713
TO;17;5843
TO;17;7182
TO;17;4586
TO;17;7942
TO;17;3841
TO;17;5490
TO;17;8316
TO;17;19075
TO;17;2349
TO;17;4801
TO;17;10971
TO;17;20196
TO;17;66298
TO;17;1169
TO;17;6748
TO;17;6435
TO;17;3328
TO;17;2392
TO;17;3144
TO;17;2383
TO;17;6645
TO;17;2591
TO;17;2537
TO;17;1217
TO;17;3739
TO;17;2100
TO;17;3455
TO;17;1692
TO;17;2953
TO;17;25083
TO;17;11908
TO;17;4984
TO;17;1884
TO;17;2675
TO;17;9027
TO;17;5272
TO;17;9600
TO;17;3204
TO;17;3136
TO;17;2319
TO;17;2228
TO;17;970
TO;17;150884
TO;17;3619
TO;17;4844
TO;17;6789
TO;17;37141
TO;17;10337
TO;17;4388
TO;17;9026
TO;17;8749
TO;17;4754
TO;17;4689
TO;17;2493
TO;17;5301
TO;17;4498
TO;17;6155
TO;17;2425
TO;17;45320
TO;17;7059
TO;17;3781
TO;17;2103
TO;17;3254
TO;17;3687
TO;17;1246
TO;17;2363
TO;17;5978
TO;17;2738
TO;17;3399
TO;17;5752
TO;17;2262
TO;17;1869
TO;17;4222
TO;17;2153
TO;17;2518
TO;17;3591
TO;17;1309
TO;17;8667
TO;17;2753
TO;17;3816
TO;17;5230
TO;17;4572
TO;17;9799
TO;17;1428
TO;17;13414
TO;17;1657
TO;17;2385
TO;17;5807
TO;17;23433
TO;17;1202
TO;17;1377
TO;17;10370
TO;17;12344
MA;21;91250
MA;21;4696
MA;21;9718
MA;21;21425
MA;21;18639
MA;21;10975
MA;21;20729
MA;21;31123
MA;21;10157
MA;21;5627
MA;21;32126
MA;21;23312
MA;21;10260
MA;21;11429
MA;21;9050
MA;21;34982
MA;21;29240
MA;21;26547
MA;21;10200
MA;21;92567
MA;21;10643
MA;21;15774
MA;21;4711
MA;21;62427
MA;21;15529
MA;21;77979
MA;21;40623
MA;21;10280
MA;21;5526
MA;21;5310
MA;21;19538
MA;21;5365
MA;21;5342
MA;21;34961
MA;21;17049
MA;21;11848
MA;21;27935
MA;21;5566
MA;21;24262
MA;21;21495
MA;21;53348
MA;21;14100
MA;21;7583
MA;21;9827
MA;21;13066
MA;21;11799
MA;21;16826
MA;21;17530
MA;21;10544
MA;21;23877
MA;21;18964
MA;21;140450
MA;21;9988
MA;21;7453
MA;21;6339
MA;21;14863
MA;21;61817
MA;21;11908
MA;21;111587
MA;21;42511
MA;21;36600
MA;21;10547
MA;21;56496
MA;21;34722
MA;21;12183
MA;21;22022
MA;21;9624
MA;21;21274
MA;21;23361
MA;21;7562
MA;21;4844
MA;21;14791
MA;21;11488
MA;21;14465
MA;21;6951
MA;21;16533
MA;21;8959
MA;21;11182
MA;21;14846
MA;21;6486
MA;21;12050
MA;21;27175
MA;21;6087
MA;21;48227
MA;21;12670
MA;21;21412
MA;21;21626
MA;21;10115
MA;21;9661
MA;21;230768
MA;21;13689
MA;21;42637
MA;21;24084
MA;21;4907
MA;21;10099
MA;21;24732
MA;21;14551
MA;21;5720
MA;21;40732
MA;21;9790
MA;21;8489
MA;21;14014
MA;21;9557
MA;21;8352
MA;21;5864
MA;21;10798
MA;21;9304
MA;21;5722
MA;21;13212
MA;21;15215
MA;21;7153
MA;21;7826
MA;21;11948
MA;21;19826
MA;21;26573
MA;21;7532
MA;21;5056
MA;21;19882
MA;21;16349
MA;21;13144
MA;21;26101
MA;21;10461
MA;21;14144
MA;21;8377
MA;21;3998
MA;21;4440
MA;21;15120
MA;21;17130
MA;21;10112
MA;21;80371
MA;21;17468
MA;21;18079
MA;21;32907
MA;21;14805
MA;21;15550
MA;21;11628
MA;21;16554
MA;21;40405
MA;21;18993
MA;21;30410
MA;21;13038
MA;21;17811
MA;21;27668
MA;21;68945
MA;21;24809
MA;21;15499
MA;21;22121
MA;21;17070
MA;21;6312
MA;21;40136
MA;21;10905
MA;21;5143
MA;21;13896
MA;21;10679
MA;21;11172
MA;21;17542
MA;21;21037
MA;21;6629
MA;21;33894
MA;21;5147
MA;21;4833
MA;21;31393
MA;21;68588
MA;21;74999
MA;21;21528
MA;21;29411
MA;21;25361
MA;21;11707
MA;21;9656
MA;21;14143
MA;21;16843
MA;21;32277
MA;21;23959
MA;21;6449
MA;21;33690
MA;21;5007
MA;21;7288
MA;21;12815
MA;21;19321
MA;21;13731
MA;21;10596
MA;21;15013
MA;21;23285
MA;21;111884
MA;21;7476
MA;21;889129
MA;21;22427
MA;21;35361
MA;21;10940
MA;21;4079
MA;21;14776
MA;21;6641
MA;21;4409
MA;21;18664
MA;21;8323
MA;21;7835
MA;21;15968
MA;21;8203
MA;21;15305
MA;21;10394
MA;21;4367
MA;21;6388
MA;21;26786
MA;21;131821
MA;21;16477
MA;21;5520
MA;21;35789
MA;21;31996
MA;21;17303
MA;21;38338
MA;21;17470
MA;21;34876
MA;21;44241
MA;21;6824
MA;21;30718
MA;21;32173
MA;21;47088
PI;22;5246
PI;22;5319
PI;22;14790
PI;22;6717
PI;22;4736
PI;22;11947
PI;22;36581
PI;22;4215
PI;22;16900
PI;22;6864
PI;22;7257
PI;22;2798
PI;22;6032
PI;22;4872
PI;22;6955
PI;22;9745
PI;22;7987
PI;22;4074
PI;22;41227
PI;22;3125
PI;22;6882
PI;22;24534
PI;22;2942
PI;22;2439
PI;22;9659
PI;22;5050
PI;22;8825
PI;22;5296
PI;22;4247
PI;22;16099
PI;22;4542
PI;22;4868
PI;22;5478
PI;22;7272
PI;22;4098
PI;22;18546
PI;22;7404
PI;22;8608
PI;22;2681
PI;22;6125
PI;22;5488
PI;22;5037
PI;22;4502
PI;22;4984
PI;22;5851
PI;22;42850
PI;22;4119
PI;22;18409
PI;22;10030
PI;22;3272
PI;22;8786
PI;22;4929
PI;22;4083
PI;22;18290
PI;22;4293
PI;22;24318
PI;22;4236
PI;22;5267
PI;22;3456
PI;22;5109
PI;22;7292
PI;22;5017
PI;22;4438
PI;22;23507
PI;22;6555
PI;22;9389
PI;22;9695
PI;22;4276
PI;22;4158
PI;22;3736
PI;22;12744
PI;22;6062
PI;22;6070
PI;22;9079
PI;22;4284
PI;22;14971
PI;22;4145
PI;22;34376
PI;22;4659
PI;22;4322
PI;22;2426
PI;22;54962
PI;22;5247
PI;22;5263
PI;22;2363
PI;22;7041
PI;22;10090
PI;22;4854
PI;22;10378
PI;22;10401
PI;22;4260
PI;22;3714
PI;22;8018
PI;22;14568
PI;22;8528
PI;22;7662
PI;22;10349
PI;22;10263
PI;22;5713
PI;22;16089
PI;22;3940
PI;22;4321
PI;22;4557
PI;22;2947
PI;22;13113
PI;22;4383
PI;22;33235
PI;22;4477
PI;22;4947
PI;22;4060
PI;22;7025
PI;22;5869
PI;22;4545
PI;22;3573
PI;22;4197
PI;22;2245
PI;22;5621
PI;22;24503
PI;22;23841
PI;22;6889
PI;22;5125
PI;22;6344
PI;22;4308
PI;22;6035
PI;22;9868
PI;22;30104
PI;22;1382
PI;22;7110
PI;22;10392
PI;22;6812
PI;22;10332
PI;22;4478
PI;22;6189
PI;22;6394
PI;22;7793
PI;22;3893
PI;22;7346
PI;22;4205
PI;22;6766
PI;22;3153
PI;22;34138
PI;22;2247
PI;22;7237
PI;22;4156
PI;22;2827
PI;22;5279
PI;22;12270
PI;22;4386
PI;22;9423
PI;22;134122
PI;22;4179
PI;22;5652
PI;22;3030
PI;22;16769
PI;22;3985
PI;22;36346
PI;22;2066
PI;22;69836
PI;22;11498
PI;22;16541
PI;22;25227
PI;22;60506
PI;22;10679
PI;22;2443
PI;22;3162
PI;22;8388
PI;22;7880
PI;22;17599
PI;22;4352
PI;22;3907
PI;22;5718
PI;22;6155
PI;22;5755
PI;22;3364
PI;22;6084
PI;22;4813
PI;22;5272
PI;22;4658
PI;22;5168
PI;22;1907
PI;22;3460
PI;22;4239
PI;22;3351
PI;22;3834
PI;22;6311
PI;22;2339
PI;22;4331
PI;22;4216
PI;22;4943
PI;22;6609
PI;22;4378
PI;22;5948
PI;22;17881
PI;22;4984
PI;22;3819
PI;22;6706
PI;22;5752
PI;22;4300
PI;22;2485
PI;22;2038
PI;22;2980
PI;22;18806
PI;22;12628
PI;22;27291
PI;22;4596
PI;22;3843
PI;22;9050
PI;22;13615
PI;22;11043
PI;22;4615
PI;22;5146
PI;22;2383
PI;22;2374
PI;22;728881
PI;22;40223
PI;22;17216
PI;22;20121
PI;22;5339
PI;22;4480
PI;22;2920
PI;22;2912
PI;22;4028
CE;23;8441
CE;23;13256
CE;23;49448
CE;23;46838
CE;23;14580
CE;23;9664
CE;23;5790
CE;23;15611
CE;23;33236
CE;23;6667
CE;23;12911
CE;23;62326
CE;23;62385
CE;23;24234
CE;23;10088
CE;23;19845
CE;23;12575
CE;23;7559
CE;23;21136
CE;23;25559
CE;23;5757
CE;23;16400
CE;23;48049
CE;23;17255
CE;23;20097
CE;23;14019
CE;23;30140
CE;23;43032
CE;23;28666
CE;23;50578
CE;23;38976
CE;23;56021
CE;23;25773
CE;23;70531
CE;23;15857
CE;23;15983
CE;23;18755
CE;23;26274
CE;23;18557
CE;23;15437
CE;23;58268
CE;23;15991
CE;23;9343
CE;23;260700
CE;23;24204
CE;23;12340
CE;23;12145
CE;23;19106
CE;23;20270
CE;23;71326
CE;23;106078
CE;23;16214
CE;23;20452
CE;23;8435
CE;23;6283
CE;23;32867
CE;23;20657
CE;23;17775
CE;23;2183612
CE;23;12383
CE;23;12066
CE;23;4780
CE;23;14838
CE;23;49322
CE;23;5366
CE;23;8817
CE;23;20168
CE;23;35535
CE;23;5763
CE;23;17648
CE;23;35693
CE;23;12811
CE;23;22406
CE;23;9530
CE;23;16344
CE;23;62743
CE;23;86976
CE;23;25395
CE;23;11285
CE;23;11551
CE;23;39445
CE;23;38586
CE;23;13036
CE;23;19859
CE;23;6683
CE;23;30001
CE;23;41947
CE;23;96437
CE;23;16671
CE;23;30952
CE;23;15735
CE;23;18098
CE;23;8851
CE;23;35386
CE;23;30204
CE;23;26770
CE;23;7315
CE;23;12843
CE;23;216560
CE;23;22799
CE;23;31145
CE;23;50548
CE;23;15120
CE;23;176741
CE;23;89742
CE;23;20386
CE;23;8869
CE;23;30240
CE;23;43033
CE;23;11450
CE;23;27323
CE;23;13131
CE;23;11580
CE;23;32569
CE;23;41243
CE;23;16445
CE;23;65067
CE;23;7110
CE;23;18338
CE;23;14029
CE;23;9020
CE;23;12168
CE;23;29435
CE;23;25957
CE;23;21704
CE;23;21935
CE;23;45307
CE;23;53591
CE;23;11018
CE;23;5722
CE;23;8184
CE;23;9980
CE;23;28314
CE;23;26004
CE;23;32533
CE;23;11033
CE;23;40958
CE;23;7086
CE;23;32517
CE;23;15201
CE;23;15376
CE;23;13135
CE;23;8539
CE;23;11817
CE;23;15733
CE;23;9210
CE;23;5747
CE;23;18515
CE;23;70493
CE;23;15584
CE;23;58896
CE;23;17231
CE;23;25269
CE;23;21691
CE;23;58607
CE;23;16297
CE;23;14068
CE;23;42588
CE;23;26655
CE;23;17012
CE;23;40264
CE;23;36301
CE;23;8715
CE;23;11602
CE;23;27302
CE;23;5629
CE;23;158513
CE;23;16974
CE;23;27343
CE;23;25928
CE;23;9146
CE;23;52010
CE;23;13733
CE;23;59744
CE;23;45533
CE;23;11668
CE;23;27449
CE;23;7394
CE;23;17588
CE;23;16810
CE;23;11628
CE;23;16983
CE;23;35230
CE;23;45924
RN;24;11203
RN;24;48381
RN;24;10881
RN;24;2723
RN;24;13619
RN;24;5098
RN;24;9654
RN;24;11602
RN;24;6646
RN;24;34502
RN;24;22723
RN;24;11345
RN;24;9033
RN;24;7881
RN;24;19074
RN;24;4032
RN;24;4764
RN;24;2776
RN;24;8753
RN;24;10592
RN;24;5840
RN;24;2897
RN;24;57653
RN;24;9156
RN;24;27460
RN;24;18615
RN;24;6687
RN;24;8268
RN;24;63476
RN;24;10875
RN;24;5346
RN;24;4698
RN;24;8168
RN;24;40843
RN;24;6560
RN;24;4808
RN;24;5690
RN;24;10783
RN;24;20106
RN;24;5464
RN;24;2635
RN;24;8969
RN;24;2990
RN;24;4551
RN;24;1823
RN;24;17679
RN;24;11909
RN;24;8374
RN;24;8399
RN;24;10381
RN;24;12008
RN;24;1924
RN;24;6428
RN;24;5323
RN;24;7773
RN;24;6212
RN;24;5552
RN;24;7796
RN;24;6348
RN;24;2687
RN;24;12241
RN;24;12062
RN;24;29641
RN;24;2618
RN;24;5953
RN;24;17575
RN;24;3218
RN;24;5694
RN;24;6567
RN;24;2735
RN;24;12209
RN;24;6882
RN;24;9483
RN;24;4534
RN;24;3248
RN;24;9226
RN;24;56207
RN;24;25675
RN;24;2970
RN;24;8332
RN;24;7689
RN;24;8258
RN;24;3752
RN;24;12360
RN;24;19239
RN;24;2514
RN;24;215610
RN;24;722144
RN;24;19613
RN;24;34307
RN;24;4446
RN;24;4685
RN;24;3640
RN;24;4097
RN;24;4366
RN;24;19532
RN;24;132237
RN;24;8532
RN;24;2722
RN;24;11070
RN;24;25085
RN;24;4071
RN;24;2867
RN;24;7592
RN;24;13580
RN;24;11442
RN;24;3108
RN;24;12474
RN;24;6792
RN;24;4202
RN;24;7132
RN;24;6962
RN;24;4357
RN;24;2945
RN;24;2680
RN;24;4227
RN;24;5768
RN;24;9392
RN;24;4370
RN;24;3736
RN;24;31580
RN;24;3892
RN;24;16162
RN;24;2360
RN;24;20210
RN;24;3407
RN;24;3233
RN;24;3201
RN;24;3566
RN;24;72274
RN;24;5694
RN;24;35734
RN;24;11994
RN;24;3842
RN;24;20333
RN;24;7757
RN;24;14065
RN;24;6745
RN;24;8244
RN;24;10713
RN;24;5706
RN;24;5002
RN;24;3379
RN;24;5807
RN;24;8257
RN;24;7548
RN;24;7419
RN;24;4290
RN;24;10592
RN;24;4427
RN;24;2024
RN;24;11650
RN;24;12347
RN;24;8834
RN;24;4543
RN;24;3344
RN;24;7977
RN;24;2219
RN;24;28600
RN;24;3653
RN;24;11090
RN;24;11282
RN;24;4980
RN;24;3483
RN;24;8590
RN;24;1548
RN;24;2546
PB;25;8396
PB;25;5432
PB;25;29041
PB;25;18664
PB;25;11917
PB;25;5046
PB;25;2243
PB;25;16231
PB;25;1919
PB;25;5992
PB;25;18047
PB;25;11727
PB;25;16749
PB;25;25891
PB;25;2109
PB;25;6027
PB;25;19424
PB;25;3020
PB;25;6591
PB;25;21633
PB;25;3254
PB;25;12986
PB;25;8341
PB;25;5180
PB;25;88502
PB;25;17573
PB;25;6846
PB;25;2602
PB;25;6664
PB;25;5084
PB;25;2235
PB;25;5158
PB;25;9250
PB;25;15876
PB;25;4780
PB;25;11808
PB;25;5894
PB;25;18867
PB;25;4291
PB;25;44476
PB;25;7899
PB;25;3649
PB;25;16722
PB;25;7093
PB;25;7314
PB;25;55132
PB;25;2816
PB;25;5179
PB;25;5510
PB;25;358526
PB;25;9264
PB;25;3892
PB;25;3441
PB;25;2200
PB;25;6683
PB;25;4698
PB;25;26815
PB;25;4230
PB;25;17779
PB;25;6388
PB;25;17156
PB;25;4611
PB;25;15198
PB;25;1444
PB;25;14248
PB;25;6358
PB;25;19801
PB;25;6228
PB;25;7288
PB;25;5376
PB;25;2561
PB;25;3661
PB;25;7826
PB;25;6868
PB;25;10263
PB;25;3656
PB;25;3045
PB;25;28221
PB;25;11735
PB;25;2949
PB;25;8478
PB;25;51800
PB;25;13207
PB;25;2734
PB;25;6363
PB;25;6379
PB;25;11028
PB;25;17426
PB;25;25054
PB;25;21287
PB;25;14768
PB;25;9409
PB;25;14170
PB;25;7435
PB;25;607441
PB;25;7051
PB;25;15016
PB;25;6004
PB;25;9674
PB;25;9991
PB;25;4732
PB;25;7021
PB;25;24449
PB;25;3099
PB;25;7680
PB;25;3404
PB;25;9602
PB;25;4007
PB;25;5649
PB;25;39183
PB;25;10354
PB;25;6340
PB;25;20667
PB;25;5538
PB;25;11651
PB;25;5570
PB;25;4023
PB;25;2463
PB;25;5056
PB;25;13225
PB;25;3981
PB;25;4119
PB;25;27763
PB;25;8777
PB;25;10443
PB;25;7256
PB;25;9675
PB;25;6489
PB;25;3603
PB;25;7691
PB;25;3169
PB;25;2820
PB;25;1443
PB;25;1985
PB;25;93010
PB;25;11297
PB;25;3706
PB;25;6619
PB;25;25919
PB;25;4893
PB;25;14713
PB;25;18066
PB;25;10364
PB;25;7778
PB;25;5429
PB;25;10192
PB;25;14446
PB;25;14916
PB;25;3871
PB;25;3454
PB;25;32137
PB;25;3439
PB;25;18374
PB;25;12031
PB;25;36454
PB;25;1265
PB;25;14876
PB;25;2835
PB;25;3970
PB;25;3822
PB;25;1344
PB;25;7891
PB;25;23107
PB;25;2837
PB;25;11966
PB;25;6830
PB;25;6347
PB;25;6171
PB;25;3464
PB;25;14123
PB;25;118207
PB;25;4694
PB;25;5681
PB;25;7860
PB;25;2578
PB;25;2738
PB;25;3632
PB;25;26734
PB;25;2438
PB;25;2227
PB;25;3489
PB;25;4724
PB;25;17667
PB;25;4490
PB;25;7118
PB;25;5787
PB;25;4992
PB;25;17915
PB;25;4933
PB;25;2841
PB;25;1535
PB;25;3902
PB;25;4057
PB;25;4919
PB;25;7958
PB;25;6103
PB;25;10169
PB;25;2907
PB;25;47311
PB;25;9241
PB;25;12256
PB;25;3382
PB;25;2887
PB;25;7307
PB;25;6276
PB;25;3545
PB;25;6781
PB;25;31078
PB;25;12170
PB;25;2622
PB;25;62879
PB;25;14948
PB;25;13205
PB;25;13493
PB;25;11852
PB;25;2490
PB;25;9132
PB;25;13603
PB;25;9058
PB;25;2037
PB;25;4676
PB;25;3128
PB;25;1855
PE;26;90571
PE;26;33321
PE;26;15216
PE;26;20278
PE;26;29057
PE;26;36082
PE;26;12701
PE;26;37155
PE;26;21961
PE;26;21481
PE;26;9094
PE;26;15564
PE;26;71817
PE;26;62315
PE;26;10910
PE;26;38977
PE;26;10441
PE;26;19877
PE;26;69637
PE;26;11315
PE;26;58035
PE;26;32106
PE;26;42111
PE;26;36998
PE;26;38088
PE;26;8939
PE;26;7262
PE;26;38665
PE;26;11961
PE;26;44896
PE;26;156004
PE;26;27073
PE;26;17195
PE;26;24523
PE;26;11993
PE;26;7101
PE;26;132215
PE;26;15270
PE;26;7872
PE;26;24961
PE;26;19540
PE;26;17569
PE;26;10319
PE;26;64848
PE;26;258176
PE;26;13428
PE;26;31180
PE;26;9615
PE;26;11131
PE;26;18760
PE;26;22162
PE;26;17147
PE;26;13047
PE;26;28442
PE;26;22416
PE;26;30060
PE;26;14599
PE;26;57377
PE;26;32474
PE;26;18891
PE;26;2096
PE;26;10714
PE;26;20684
PE;26;25162
PE;26;12846
PE;26;24558
PE;26;119336
PE;26;27632
PE;26;71940
PE;26;6123
PE;26;67906
PE;26;17580
PE;26;23857
PE;26;7420
PE;26;83424
PE;26;11514
PE;26;16376
PE;26;13513
PE;26;4583
PE;26;60925
PE;26;23483
PE;26;3734
PE;26;26738
PE;26;35054
PE;26;14654
PE;26;20590
PE;26;15063
PE;26;592297
PE;26;11801
PE;26;14663
PE;26;13386
PE;26;26920
PE;26;15948
PE;26;9894
PE;26;12396
PE;26;13844
PE;26;13327
PE;26;20325
PE;26;10926
PE;26;16013
PE;26;19656
PE;26;32498
PE;26;56478
PE;26;22673
PE;26;9926
PE;26;13065
PE;26;14281
PE;26;13156
PE;26;11066
PE;26;50401
PE;26;29547
PE;26;372014
PE;26;22675
PE;26;10834
PE;26;57078
PE;26;55467
PE;26;9665
PE;26;25703
PE;26;10217
PE;26;19350
PE;26;29131
PE;26;45733
PE;26;268282
PE;26;20320
PE;26;57600
PE;26;27937
PE;26;225199
PE;26;11373
PE;26;23600
PE;26;11546
PE;26;22341
PE;26;6781
PE;26;1437190
PE;26;18168
PE;26;41421
PE;26;20976
PE;26;13434
PE;26;7284
PE;26;52087
PE;26;15027
PE;26;15986
PE;26;11390
PE;26;10724
PE;26;61557
PE;26;12366
PE;26;37905
PE;26;11782
PE;26;10288
PE;26;10550
PE;26;45724
PE;26;33874
PE;26;19846
PE;26;20219
PE;26;14250
PE;26;31720
PE;26;29537
PE;26;90894
PE;26;16230
PE;26;70702
PE;26;17695
PE;26;31659
PE;26;32879
PE;26;5502
PE;26;50756
PE;26;24191
PE;26;13086
PE;26;17065
PE;26;17341
PE;26;20043
PE;26;6237
PE;26;7622
PE;26;56851
PE;26;22640
PE;26;12434
PE;26;22298
PE;26;15072
PE;26;20980
PE;26;7845
PE;26;13632
PE;26;8935
PE;26;8535
PE;26;15039
PE;26;28833
PE;26;118894
PE;26;13955
AL;27;18696
AL;27;18023
AL;27;188988
AL;27;40725
AL;27;11745
AL;27;6544
AL;27;15011
AL;27;5918
AL;27;6792
AL;27;24461
AL;27;11700
AL;27;9325
AL;27;19026
AL;27;5860
AL;27;41560
AL;27;9013
AL;27;17174
AL;27;18623
AL;27;6687
AL;27;7702
AL;27;12259
AL;27;17586
AL;27;5163
AL;27;44238
AL;27;21151
AL;27;43220
AL;27;11197
AL;27;16428
AL;27;21543
AL;27;3892
AL;27;11993
AL;27;29820
AL;27;15068
AL;27;25525
AL;27;21613
AL;27;17830
AL;27;5841
AL;27;7286
AL;27;6840
AL;27;5963
AL;27;12854
AL;27;21131
AL;27;4443
AL;27;24025
AL;27;20478
AL;27;24850
AL;27;817444
AL;27;17685
AL;27;4087
AL;27;22491
AL;27;13964
AL;27;37172
AL;27;15164
AL;27;24798
AL;27;24350
AL;27;12168
AL;27;5147
AL;27;7374
AL;27;24159
AL;27;9854
AL;27;19867
AL;27;7136
AL;27;4901
AL;27;10399
AL;27;10167
AL;27;4628
AL;27;68270
AL;27;24661
AL;27;9371
AL;27;8193
AL;27;13687
AL;27;7531
AL;27;57550
AL;27;16743
AL;27;31391
AL;27;2830
AL;27;20704
AL;27;13437
AL;27;24049
AL;27;10297
AL;27;18448
AL;27;11954
AL;27;63450
AL;27;6925
AL;27;6452
AL;27;42051
AL;27;11470
AL;27;6580
AL;27;20942
AL;27;27553
AL;27;29281
AL;27;42993
AL;27;5972
AL;27;29651
AL;27;12970
AL;27;12291
AL;27;6481
AL;27;17071
