SIGLA;COD;POP-2003
TO;17;1569
TO;17;2515
TO;17;5846
TO;17;24535
TO;17;1234
TO;17;1409
TO;17;10585
TO;17;12134
MA;21;95838
MA;21;4711
MA;21;9754
MA;21;21816
MA;21;18614
MA;21;6269
MA;21;21812
MA;21;32477
MA;21;10124
MA;21;5929
MA;21;33815
MA;21;21861
MA;21;10290
MA;21;11923
MA;21;8932
MA;21;35034
MA;21;28586
MA;21;26840
MA;21;10384
MA;21;93932
MA;21;10882
MA;21;16070
MA;21;4848
MA;21;65867
MA;21;15919
MA;21;77844
MA;21;42226
MA;21;9601
MA;21;5318
MA;21;5414
MA;21;19183
MA;21;5576
MA;21;5629
MA;21;36089
MA;21;17809
MA;21;12317
MA;21;28580
MA;21;8990
MA;21;24517
MA;21;21540
MA;21;57422
MA;21;14581
MA;21;7854
MA;21;10140
MA;21;12600
MA;21;12246
MA;21;18271
MA;21;17696
MA;21;10634
MA;21;23783
MA;21;19468
MA;21;141686
MA;21;10299
MA;21;7858
MA;21;6527
MA;21;15350
MA;21;62696
MA;21;12047
MA;21;112793
MA;21;42998
MA;21;37901
MA;21;10226
MA;21;57742
MA;21;36366
MA;21;12044
MA;21;22643
MA;21;9990
MA;21;21755
MA;21;24009
MA;21;7527
MA;21;4873
MA;21;15581
MA;21;11875
MA;21;14296
MA;21;6878
MA;21;16869
MA;21;8740
MA;21;11807
MA;21;15145
MA;21;6444
MA;21;12352
MA;21;29121
MA;21;6138
MA;21;50399
MA;21;12728
MA;21;21634
MA;21;21739
MA;21;10529
MA;21;9480
MA;21;231397
MA;21;11469
MA;21;50682
MA;21;25623
MA;21;4711
MA;21;14020
MA;21;21448
MA;21;14406
MA;21;5929
MA;21;41221
MA;21;9741
MA;21;8227
MA;21;14036
MA;21;9741
MA;21;8268
MA;21;6086
MA;21;10840
MA;21;10196
MA;21;5714
MA;21;13491
MA;21;15743
MA;21;7081
MA;21;9298
MA;21;12166
MA;21;20418
MA;21;26776
MA;21;7687
MA;21;7569
MA;21;20759
MA;21;16692
MA;21;13360
MA;21;26253
MA;21;10628
MA;21;15124
MA;21;8533
MA;21;4185
MA;21;4423
MA;21;15004
MA;21;17109
MA;21;10106
MA;21;86760
MA;21;17787
MA;21;18494
MA;21;32819
MA;21;15019
MA;21;15935
MA;21;11807
MA;21;19208
MA;21;41366
MA;21;20566
MA;21;30611
MA;21;12977
MA;21;18554
MA;21;28607
MA;21;70311
MA;21;26054
MA;21;14692
MA;21;21730
MA;21;17449
MA;21;6203
MA;21;40741
MA;21;10314
MA;21;5127
MA;21;14146
MA;21;9786
MA;21;11655
MA;21;18863
MA;21;21143
MA;21;6772
MA;21;34305
MA;21;5113
MA;21;5071
MA;21;32223
MA;21;74294
MA;21;74965
MA;21;19730
MA;21;28583
MA;21;23603
MA;21;9506
MA;21;9658
MA;21;14200
MA;21;16869
MA;21;32984
MA;21;24109
MA;21;6881
MA;21;34707
MA;21;4805
MA;21;7625
MA;21;12835
MA;21;19937
MA;21;14159
MA;21;10979
MA;21;15635
MA;21;23550
MA;21;118725
MA;21;7542
MA;21;923526
MA;21;22028
MA;21;36266
MA;21;11040
MA;21;4153
MA;21;15093
MA;21;6604
MA;21;4468
MA;21;19032
MA;21;8916
MA;21;8196
MA;21;19068
MA;21;6974
MA;21;15568
MA;21;10417
MA;21;4510
MA;21;6453
MA;21;27461
MA;21;136547
MA;21;16597
MA;21;5515
MA;21;36261
MA;21;33084
MA;21;17446
MA;21;42630
MA;21;17374
MA;21;35265
MA;21;44913
MA;21;7013
MA;21;31952
MA;21;29531
MA;21;48565
PI;22;5416
PI;22;5290
PI;22;15209
PI;22;6496
PI;22;4782
PI;22;11884
PI;22;37304
PI;22;4222
PI;22;16994
PI;22;6991
PI;22;7394
PI;22;2720
PI;22;6083
PI;22;4820
PI;22;7155
PI;22;9959
PI;22;8275
PI;22;4021
PI;22;41730
PI;22;3165
PI;22;7012
PI;22;25131
PI;22;2923
PI;22;2455
PI;22;9611
PI;22;4951
PI;22;9171
PI;22;5531
PI;22;4306
PI;22;16436
PI;22;4434
PI;22;4852
PI;22;5364
PI;22;7136
PI;22;4241
PI;22;18506
PI;22;7626
PI;22;8766
PI;22;2726
PI;22;6135
PI;22;5492
PI;22;4909
PI;22;4557
PI;22;5138
PI;22;6030
PI;22;42425
PI;22;4130
PI;22;18490
PI;22;9997
PI;22;3045
PI;22;8964
PI;22;5113
PI;22;4093
PI;22;18466
PI;22;4544
PI;22;24580
PI;22;4214
PI;22;5439
PI;22;3398
PI;22;5268
PI;22;7349
PI;22;5183
PI;22;4470
PI;22;23914
PI;22;6656
PI;22;9567
PI;22;9973
PI;22;4345
PI;22;4075
PI;22;3878
PI;22;13105
PI;22;6054
PI;22;6230
PI;22;9336
PI;22;4287
PI;22;14986
PI;22;4072
PI;22;34850
PI;22;4637
PI;22;4225
PI;22;2445
PI;22;55545
PI;22;5236
PI;22;5300
PI;22;2405
PI;22;7041
PI;22;10220
PI;22;4954
PI;22;10623
PI;22;10574
PI;22;4356
PI;22;3725
PI;22;8209
PI;22;14812
PI;22;8706
PI;22;7664
PI;22;10277
PI;22;10143
PI;22;5708
PI;22;16446
PI;22;3959
PI;22;4423
PI;22;4648
PI;22;3090
PI;22;13169
PI;22;4434
PI;22;33908
PI;22;4486
PI;22;5070
PI;22;4091
PI;22;7289
PI;22;5974
PI;22;4716
PI;22;3704
PI;22;4329
PI;22;2261
PI;22;5612
PI;22;24847
PI;22;23561
PI;22;7077
PI;22;5085
PI;22;6604
PI;22;4370
PI;22;6191
PI;22;10103
PI;22;30517
PI;22;1406
PI;22;7393
PI;22;10542
PI;22;6914
PI;22;10472
PI;22;4547
PI;22;6448
PI;22;6411
PI;22;7797
PI;22;3922
PI;22;7564
PI;22;4303
PI;22;6773
PI;22;3139
PI;22;34538
PI;22;2181
PI;22;7343
PI;22;4144
PI;22;2759
PI;22;5431
PI;22;12435
PI;22;4404
PI;22;9569
PI;22;137030
PI;22;4177
PI;22;5707
PI;22;3090
PI;22;17108
PI;22;3919
PI;22;36776
PI;22;2157
PI;22;71254
PI;22;11805
PI;22;16622
PI;22;25968
PI;22;61045
PI;22;10899
PI;22;2480
PI;22;3242
PI;22;8598
PI;22;8058
PI;22;17786
PI;22;4405
PI;22;3946
PI;22;5716
PI;22;6282
PI;22;5719
PI;22;3411
PI;22;6159
PI;22;4879
PI;22;5343
PI;22;4756
PI;22;5179
PI;22;1953
PI;22;3493
PI;22;4308
PI;22;3270
PI;22;3889
PI;22;6258
PI;22;2361
PI;22;4457
PI;22;4182
PI;22;5025
PI;22;6486
PI;22;4420
PI;22;6271
PI;22;18211
PI;22;5151
PI;22;3805
PI;22;6762
PI;22;5842
PI;22;4348
PI;22;2511
PI;22;2044
PI;22;2940
PI;22;18867
PI;22;12815
PI;22;27924
PI;22;4694
PI;22;3863
PI;22;9174
PI;22;13660
PI;22;11154
PI;22;4563
PI;22;5307
PI;22;2337
PI;22;2465
PI;22;751464
PI;22;40891
PI;22;17547
PI;22;20473
PI;22;5535
PI;22;4490
PI;22;2944
PI;22;2929
PI;22;4077
CE;23;8538
CE;23;13770
CE;23;50035
CE;23;46483
CE;23;14832
CE;23;9838
CE;23;5958
CE;23;15944
CE;23;34542
CE;23;6947
CE;23;13472
CE;23;64832
CE;23;64307
CE;23;24543
CE;23;10220
CE;23;20283
CE;23;13926
CE;23;7585
CE;23;21274
CE;23;25428
CE;23;5820
CE;23;16730
CE;23;49681
CE;23;17722
CE;23;20202
CE;23;14227
CE;23;30570
CE;23;44050
CE;23;29095
CE;23;51042
CE;23;39951
CE;23;56807
CE;23;26270
CE;23;71996
CE;23;15217
CE;23;16581
CE;23;18885
CE;23;27093
CE;23;18713
CE;23;15724
CE;23;60099
CE;23;16660
CE;23;9414
CE;23;276781
CE;23;24411
CE;23;12657
CE;23;12379
CE;23;19697
CE;23;20725
CE;23;72206
CE;23;108998
CE;23;16428
CE;23;21500
CE;23;8504
CE;23;6260
CE;23;34916
CE;23;21144
CE;23;18179
CE;23;2256233
CE;23;12817
CE;23;12488
CE;23;4651
CE;23;14951
CE;23;50635
CE;23;5465
CE;23;8945
CE;23;20599
CE;23;36493
CE;23;5844
CE;23;17621
CE;23;38567
CE;23;12964
CE;23;22812
CE;23;9693
CE;23;16789
CE;23;63154
CE;23;88685
CE;23;25641
CE;23;11370
CE;23;11618
CE;23;40122
CE;23;39180
CE;23;12890
CE;23;20301
CE;23;6849
CE;23;31186
CE;23;43387
CE;23;99639
CE;23;17135
CE;23;31825
CE;23;16061
CE;23;18161
CE;23;9042
CE;23;35860
CE;23;30911
CE;23;27169
CE;23;7389
CE;23;13994
CE;23;224014
CE;23;23104
CE;23;31342
CE;23;52060
CE;23;15543
CE;23;186688
CE;23;93196
CE;23;20342
CE;23;9266
CE;23;31387
CE;23;41829
CE;23;11614
CE;23;29999
CE;23;13559
CE;23;11838
CE;23;33620
CE;23;41333
CE;23;16596
CE;23;66091
CE;23;7284
CE;23;18976
CE;23;14384
CE;23;9222
CE;23;12300
CE;23;29604
CE;23;25863
CE;23;22125
CE;23;22026
CE;23;47850
CE;23;56124
CE;23;11184
CE;23;5852
CE;23;8234
CE;23;9743
CE;23;29574
CE;23;27209
CE;23;32987
CE;23;11131
CE;23;41340
CE;23;7196
CE;23;32707
CE;23;15358
CE;23;16026
CE;23;13141
CE;23;8388
CE;23;11946
CE;23;15852
CE;23;9443
CE;23;5763
CE;23;18861
CE;23;72181
CE;23;15570
CE;23;59186
CE;23;17805
CE;23;25682
CE;23;22431
CE;23;60633
CE;23;16462
CE;23;14319
CE;23;42961
CE;23;27354
CE;23;17292
CE;23;40878
CE;23;37556
CE;23;8845
CE;23;11771
CE;23;27243
CE;23;5737
CE;23;163836
CE;23;17183
CE;23;27712
CE;23;25885
CE;23;8936
CE;23;52136
CE;23;14047
CE;23;62402
CE;23;47048
CE;23;11985
CE;23;28241
CE;23;7293
CE;23;17963
CE;23;17345
CE;23;11867
CE;23;17557
CE;23;35926
CE;23;46832
RN;24;11245
RN;24;49233
RN;24;10908
RN;24;2792
RN;24;13523
RN;24;5040
RN;24;9885
RN;24;11608
RN;24;6508
RN;24;35098
RN;24;22935
RN;24;11379
RN;24;9059
RN;24;8005
RN;24;19985
RN;24;4093
RN;24;4785
RN;24;2775
RN;24;9043
RN;24;11021
RN;24;5865
RN;24;2944
RN;24;58962
RN;24;9155
RN;24;28272
RN;24;18367
RN;24;6873
RN;24;8393
RN;24;65587
RN;24;10935
RN;24;5255
RN;24;4696
RN;24;8219
RN;24;40965
RN;24;6584
RN;24;4822
RN;24;5717
RN;24;10898
RN;24;20999
RN;24;5378
RN;24;2606
RN;24;8958
RN;24;2945
RN;24;4561
RN;24;1922
RN;24;17712
RN;24;12180
RN;24;8546
RN;24;8786
RN;24;10601
RN;24;12128
RN;24;1964
RN;24;6708
RN;24;5385
RN;24;7929
RN;24;6333
RN;24;5478
RN;24;8004
RN;24;6407
RN;24;2741
RN;24;12622
RN;24;12103
RN;24;30294
RN;24;2578
RN;24;6024
RN;24;18131
RN;24;3198
RN;24;5801
RN;24;6810
RN;24;2861
RN;24;12450
RN;24;7017
RN;24;9618
RN;24;4552
RN;24;3295
RN;24;9329
RN;24;58405
RN;24;25612
RN;24;3009
RN;24;8237
RN;24;7652
RN;24;8628
RN;24;3812
RN;24;12664
RN;24;19799
RN;24;2473
RN;24;220487
RN;24;744794
RN;24;20613
RN;24;34999
RN;24;4426
RN;24;4705
RN;24;3671
RN;24;4118
RN;24;4431
RN;24;19856
RN;24;143598
RN;24;8885
RN;24;2766
RN;24;10995
RN;24;25969
RN;24;4180
RN;24;2889
RN;24;6946
RN;24;13753
RN;24;11508
RN;24;3261
RN;24;12817
RN;24;6866
RN;24;4416
RN;24;7316
RN;24;7011
RN;24;4529
RN;24;2945
RN;24;2701
RN;24;4268
RN;24;5743
RN;24;9730
RN;24;4224
RN;24;3804
RN;24;32107
RN;24;4070
RN;24;16472
RN;24;2336
RN;24;20381
RN;24;3440
RN;24;3246
RN;24;3151
RN;24;3691
RN;24;76820
RN;24;5764
RN;24;36995
RN;24;12030
RN;24;3962
RN;24;20658
RN;24;8121
RN;24;14466
RN;24;6701
RN;24;8311
RN;24;10593
RN;24;5834
RN;24;5249
RN;24;3499
RN;24;5739
RN;24;8305
RN;24;7555
RN;24;7406
RN;24;4282
RN;24;10635
RN;24;4401
RN;24;2016
RN;24;11864
RN;24;12705
RN;24;8674
RN;24;4730
RN;24;3560
RN;24;8299
RN;24;2267
RN;24;29931
RN;24;3678
RN;24;11094
RN;24;11715
RN;24;4950
RN;24;3584
RN;24;8692
RN;24;1586
RN;24;2599
PB;25;8431
PB;25;5139
PB;25;28874
PB;25;18813
PB;25;12067
PB;25;5174
PB;25;2282
PB;25;16729
PB;25;1966
PB;25;6898
PB;25;18011
PB;25;12108
PB;25;16960
PB;25;25515
PB;25;2202
PB;25;6028
PB;25;19352
PB;25;3105
PB;25;6830
PB;25;21395
PB;25;3383
PB;25;12329
PB;25;8374
PB;25;5198
PB;25;90663
PB;25;16901
PB;25;6663
PB;25;2667
PB;25;6778
PB;25;5231
PB;25;2334
PB;25;4979
PB;25;9288
PB;25;15868
PB;25;4898
PB;25;11711
PB;25;5860
PB;25;19499
PB;25;4275
PB;25;47077
PB;25;7994
PB;25;3784
PB;25;16554
PB;25;7253
PB;25;7324
PB;25;55775
PB;25;2774
PB;25;5231
PB;25;5506
PB;25;365559
PB;25;9074
PB;25;4232
PB;25;3501
PB;25;2249
PB;25;6883
PB;25;4609
PB;25;27079
PB;25;4304
PB;25;17550
PB;25;6217
PB;25;18268
PB;25;4674
PB;25;15329
PB;25;1486
PB;25;14522
PB;25;6422
PB;25;19695
PB;25;6234
PB;25;7336
PB;25;5464
PB;25;2564
PB;25;4367
PB;25;8015
PB;25;6786
PB;25;11194
PB;25;3431
PB;25;3040
PB;25;28342
PB;25;11491
PB;25;2997
PB;25;8455
PB;25;51882
PB;25;13255
PB;25;2697
PB;25;6321
PB;25;6477
PB;25;11274
PB;25;17329
PB;25;24820
PB;25;21526
PB;25;15002
PB;25;9446
PB;25;14294
PB;25;7467
PB;25;628838
PB;25;7038
PB;25;15229
PB;25;6030
PB;25;9722
PB;25;9898
PB;25;4563
PB;25;7013
PB;25;24922
PB;25;3069
PB;25;7782
PB;25;3447
PB;25;10388
PB;25;3791
PB;25;5590
PB;25;39859
PB;25;10195
PB;25;6451
PB;25;20651
PB;25;5534
PB;25;11594
PB;25;5657
PB;25;3948
PB;25;2494
PB;25;5113
PB;25;13211
PB;25;4010
PB;25;4130
PB;25;27883
PB;25;9126
PB;25;10235
PB;25;7226
PB;25;10088
PB;25;6537
PB;25;3651
PB;25;7437
PB;25;3133
PB;25;2822
PB;25;1449
PB;25;2078
PB;25;94984
PB;25;11347
PB;25;3731
PB;25;6599
PB;25;25965
PB;25;4908
PB;25;14537
PB;25;18351
PB;25;10504
PB;25;7771
PB;25;5442
PB;25;10154
PB;25;15302
PB;25;14996
PB;25;3966
PB;25;3344
PB;25;32478
PB;25;3460
PB;25;18613
PB;25;12107
PB;25;37103
PB;25;1200
PB;25;14827
PB;25;2901
PB;25;3999
PB;25;4013
PB;25;1364
PB;25;7633
PB;25;22490
PB;25;2858
PB;25;11896
PB;25;6792
PB;25;6182
PB;25;6183
PB;25;3394
PB;25;14311
PB;25;122446
PB;25;4669
PB;25;5549
PB;25;7826
PB;25;2584
PB;25;2743
PB;25;3713
PB;25;27656
PB;25;2348
PB;25;2297
PB;25;3523
PB;25;4777
PB;25;17735
PB;25;4584
PB;25;7040
PB;25;5863
PB;25;4835
PB;25;17953
PB;25;4886
PB;25;2847
PB;25;1540
PB;25;3873
PB;25;3937
PB;25;4944
PB;25;7863
PB;25;6327
PB;25;10406
PB;25;2938
PB;25;47298
PB;25;9487
PB;25;12242
PB;25;3354
PB;25;2934
PB;25;7308
PB;25;5790
PB;25;3723
PB;25;6659
PB;25;30880
PB;25;12334
PB;25;2662
PB;25;62610
PB;25;14860
PB;25;13085
PB;25;13350
PB;25;11698
PB;25;2515
PB;25;9255
PB;25;13510
PB;25;8859
PB;25;2002
PB;25;4689
PB;25;3142
PB;25;1901
PE;26;92737
PE;26;33940
PE;26;15540
PE;26;20665
PE;26;29333
PE;26;36113
PE;26;12987
PE;26;37107
PE;26;21819
PE;26;21713
PE;26;9189
PE;26;16272
PE;26;74075
PE;26;63394
PE;26;11068
PE;26;38698
PE;26;10140
PE;26;19347
PE;26;71175
PE;26;11329
PE;26;58984
PE;26;32724
PE;26;42365
PE;26;37079
PE;26;38607
PE;26;8980
PE;26;7239
PE;26;40236
PE;26;11867
PE;26;46032
PE;26;160968
PE;26;27596
PE;26;17409
PE;26;25219
PE;26;12413
PE;26;7141
PE;26;137727
PE;26;15512
PE;26;7954
PE;26;25026
PE;26;19550
PE;26;17453
PE;26;10166
PE;26;66531
PE;26;265937
PE;26;13586
PE;26;31176
PE;26;9719
PE;26;11165
PE;26;19303
PE;26;22828
PE;26;17298
PE;26;12740
PE;26;30411
PE;26;22492
PE;26;30314
PE;26;14855
PE;26;57803
PE;26;32571
PE;26;18959
PE;26;2163
PE;26;10665
PE;26;20519
PE;26;25829
PE;26;12633
PE;26;25347
PE;26;122188
PE;26;27784
PE;26;73342
PE;26;6160
PE;26;69056
PE;26;17415
PE;26;23181
PE;26;7404
PE;26;86519
PE;26;11562
PE;26;17168
PE;26;13973
PE;26;4609
PE;26;63550
PE;26;23600
PE;26;3799
PE;26;26693
PE;26;35207
PE;26;14491
PE;26;21258
PE;26;15234
PE;26;610648
PE;26;12062
PE;26;14716
PE;26;13755
PE;26;26901
PE;26;15994
PE;26;10194
PE;26;12495
PE;26;14065
PE;26;13730
PE;26;21301
PE;26;10854
PE;26;15896
PE;26;20488
PE;26;32976
PE;26;56772
PE;26;22999
PE;26;10074
PE;26;13294
PE;26;14895
PE;26;13201
PE;26;10881
PE;26;52308
PE;26;30090
PE;26;376068
PE;26;22967
PE;26;10854
PE;26;57886
PE;26;55192
PE;26;9913
PE;26;25423
PE;26;10019
PE;26;19456
PE;26;29131
PE;26;46842
PE;26;277870
PE;26;20438
PE;26;57751
PE;26;29025
PE;26;235821
PE;26;11669
PE;26;23998
PE;26;11669
PE;26;22457
PE;26;6673
PE;26;1461320
PE;26;18204
PE;26;41581
PE;26;21299
PE;26;14430
PE;26;7514
PE;26;52914
PE;26;15058
PE;26;16142
PE;26;11535
PE;26;10528
PE;26;65430
PE;26;12720
PE;26;39890
PE;26;11839
PE;26;10406
PE;26;10659
PE;26;46322
PE;26;34605
PE;26;20000
PE;26;20628
PE;26;14722
PE;26;31848
PE;26;29712
PE;26;91801
PE;26;16568
PE;26;70472
PE;26;17490
PE;26;31702
PE;26;32981
PE;26;5456
PE;26;51531
PE;26;24477
PE;26;13315
PE;26;17017
PE;26;18043
PE;26;20578
PE;26;6149
PE;26;7777
PE;26;56798
PE;26;23923
PE;26;12536
PE;26;22895
PE;26;14993
PE;26;21310
PE;26;7968
PE;26;13891
PE;26;9066
PE;26;8524
PE;26;15173
PE;26;29067
PE;26;120924
PE;26;14495
AL;27;18815
AL;27;18315
AL;27;193103
AL;27;41165
AL;27;12561
AL;27;6819
AL;27;15343
AL;27;5919
AL;27;6747
AL;27;24855
AL;27;12255
AL;27;8980
AL;27;19091
AL;27;5367
AL;27;42340
AL;27;8855
AL;27;16935
AL;27;18667
AL;27;6862
AL;27;7626
AL;27;12669
AL;27;17725
AL;27;5242
AL;27;44387
AL;27;21705
AL;27;43544
AL;27;11391
AL;27;16574
AL;27;21953
AL;27;3959
AL;27;11943
AL;27;30042
AL;27;14946
AL;27;25417
AL;27;21945
AL;27;18685
AL;27;6020
AL;27;7261
AL;27;6799
AL;27;6224
AL;27;12897
AL;27;20652
AL;27;4251
AL;27;24328
AL;27;21247
AL;27;25747
AL;27;849734
AL;27;17757
AL;27;4113
AL;27;23504
AL;27;14398
AL;27;39272
AL;27;15200
AL;27;24587
AL;27;24901
AL;27;12429
AL;27;4761
AL;27;7579
AL;27;23422
AL;27;9088
AL;27;20577
AL;27;7258
AL;27;4981
AL;27;10443
AL;27;10302
AL;27;4799
AL;27;68751
AL;27;25227
AL;27;10604
AL;27;8400
AL;27;13651
AL;27;7598
AL;27;58456
AL;27;16732
AL;27;31801
AL;27;2673
AL;27;21716
AL;27;13756
AL;27;24349
AL;27;10430
AL;27;18601
AL;27;12056
AL;27;65155
AL;27;6843
AL;27;6570
AL;27;43148
AL;27;11387
AL;27;6624
AL;27;20786
AL;27;27608
AL;27;29021
AL;27;43133
AL;27;6157
AL;27;30488
AL;27;13593
AL;27;12769
AL;27;6249
AL;27;17119
